,atlas,classifier,dataset,iter_shuffle_split,measure,n_regions,scores,dimensionality
96,kmeans,svc_l1,ADNI,10,tangent,NA,0.64583333,120
97,kmeans,svc_l2,ADNI,10,tangent,NA,0.58333333,120
98,kmeans,ridge,ADNI,10,tangent,NA,0.5875,120
99,kmeans,svc_l1,ADNI,11,correlation,NA,0.8375,120
100,kmeans,svc_l2,ADNI,11,correlation,NA,0.86666667,120
101,kmeans,ridge,ADNI,11,correlation,NA,0.84166667,120
102,kmeans,svc_l1,ADNI,11,partial correlation,NA,0.5125,120
103,kmeans,svc_l2,ADNI,11,partial correlation,NA,0.75833333,120
104,kmeans,ridge,ADNI,11,partial correlation,NA,0.75416667,120
105,kmeans,svc_l1,ADNI,11,tangent,NA,0.72083333,120
106,kmeans,svc_l2,ADNI,11,tangent,NA,0.8875,120
107,kmeans,ridge,ADNI,11,tangent,NA,0.88333333,120
108,kmeans,svc_l1,ADNI,12,correlation,NA,0.59166667,120
109,kmeans,svc_l2,ADNI,12,correlation,NA,0.61666667,120
110,kmeans,ridge,ADNI,12,correlation,NA,0.5875,120
111,kmeans,svc_l1,ADNI,12,partial correlation,NA,0.40416667,120
112,kmeans,svc_l2,ADNI,12,partial correlation,NA,0.575,120
113,kmeans,ridge,ADNI,12,partial correlation,NA,0.58333333,120
114,kmeans,svc_l1,ADNI,12,tangent,NA,0.475,120
115,kmeans,svc_l2,ADNI,12,tangent,NA,0.66666667,120
116,kmeans,ridge,ADNI,12,tangent,NA,0.63333333,120
117,kmeans,svc_l1,ADNI,13,correlation,NA,0.61666667,120
118,kmeans,svc_l2,ADNI,13,correlation,NA,0.6625,120
119,kmeans,ridge,ADNI,13,correlation,NA,0.6125,120
120,kmeans,svc_l1,ADNI,13,partial correlation,NA,0.425,120
121,kmeans,svc_l2,ADNI,13,partial correlation,NA,0.79166667,120
122,kmeans,ridge,ADNI,13,partial correlation,NA,0.8,120
123,kmeans,svc_l1,ADNI,13,tangent,NA,0.7375,120
124,kmeans,svc_l2,ADNI,13,tangent,NA,0.87083333,120
125,kmeans,ridge,ADNI,13,tangent,NA,0.8625,120
126,kmeans,svc_l1,ADNI,14,correlation,NA,0.66666667,120
127,kmeans,svc_l2,ADNI,14,correlation,NA,0.7875,120
128,kmeans,ridge,ADNI,14,correlation,NA,0.78333333,120
129,kmeans,svc_l1,ADNI,14,partial correlation,NA,0.57083333,120
130,kmeans,svc_l2,ADNI,14,partial correlation,NA,0.64166667,120
131,kmeans,ridge,ADNI,14,partial correlation,NA,0.64166667,120
132,kmeans,svc_l1,ADNI,14,tangent,NA,0.72083333,120
133,kmeans,svc_l2,ADNI,14,tangent,NA,0.80833333,120
134,kmeans,ridge,ADNI,14,tangent,NA,0.80416667,120
135,kmeans,svc_l1,ADNI,15,correlation,NA,0.73333333,120
136,kmeans,svc_l2,ADNI,15,correlation,NA,0.70416667,120
137,kmeans,ridge,ADNI,15,correlation,NA,0.70833333,120
138,kmeans,svc_l1,ADNI,15,partial correlation,NA,0.72916667,120
139,kmeans,svc_l2,ADNI,15,partial correlation,NA,0.675,120
140,kmeans,ridge,ADNI,15,partial correlation,NA,0.675,120
141,kmeans,svc_l1,ADNI,15,tangent,NA,0.6375,120
142,kmeans,svc_l2,ADNI,15,tangent,NA,0.7625,120
143,kmeans,ridge,ADNI,15,tangent,NA,0.72916667,120
144,kmeans,svc_l1,ADNI,16,correlation,NA,0.50833333,120
145,kmeans,svc_l2,ADNI,16,correlation,NA,0.71666667,120
146,kmeans,ridge,ADNI,16,correlation,NA,0.7,120
147,kmeans,svc_l1,ADNI,16,partial correlation,NA,0.4875,120
148,kmeans,svc_l2,ADNI,16,partial correlation,NA,0.70833333,120
149,kmeans,ridge,ADNI,16,partial correlation,NA,0.70416667,120
150,kmeans,svc_l1,ADNI,16,tangent,NA,0.5375,120
151,kmeans,svc_l2,ADNI,16,tangent,NA,0.77916667,120
152,kmeans,ridge,ADNI,16,tangent,NA,0.82083333,120
153,kmeans,svc_l1,ADNI,17,correlation,NA,0.79583333,120
154,kmeans,svc_l2,ADNI,17,correlation,NA,0.7125,120
155,kmeans,ridge,ADNI,17,correlation,NA,0.67916667,120
156,kmeans,svc_l1,ADNI,17,partial correlation,NA,0.59583333,120
157,kmeans,svc_l2,ADNI,17,partial correlation,NA,0.66666667,120
158,kmeans,ridge,ADNI,17,partial correlation,NA,0.6625,120
159,kmeans,svc_l1,ADNI,17,tangent,NA,0.69166667,120
160,kmeans,svc_l2,ADNI,17,tangent,NA,0.77916667,120
161,kmeans,ridge,ADNI,17,tangent,NA,0.8125,120
162,kmeans,svc_l1,ADNI,18,correlation,NA,0.65833333,120
163,kmeans,svc_l2,ADNI,18,correlation,NA,0.7125,120
164,kmeans,ridge,ADNI,18,correlation,NA,0.69166667,120
165,kmeans,svc_l1,ADNI,18,partial correlation,NA,0.60416667,120
166,kmeans,svc_l2,ADNI,18,partial correlation,NA,0.7,120
167,kmeans,ridge,ADNI,18,partial correlation,NA,0.70416667,120
168,kmeans,svc_l1,ADNI,18,tangent,NA,0.81666667,120
169,kmeans,svc_l2,ADNI,18,tangent,NA,0.74583333,120
170,kmeans,ridge,ADNI,18,tangent,NA,0.7625,120
171,kmeans,svc_l1,ADNI,19,correlation,NA,0.71666667,120
172,kmeans,svc_l2,ADNI,19,correlation,NA,0.85,120
173,kmeans,ridge,ADNI,19,correlation,NA,0.8375,120
174,kmeans,svc_l1,ADNI,19,partial correlation,NA,0.67916667,120
175,kmeans,svc_l2,ADNI,19,partial correlation,NA,0.77916667,120
176,kmeans,ridge,ADNI,19,partial correlation,NA,0.78333333,120
177,kmeans,svc_l1,ADNI,19,tangent,NA,0.73333333,120
178,kmeans,svc_l2,ADNI,19,tangent,NA,0.75416667,120
179,kmeans,ridge,ADNI,19,tangent,NA,0.8,120
180,kmeans,svc_l1,ADNI,20,correlation,NA,0.675,120
181,kmeans,svc_l2,ADNI,20,correlation,NA,0.79166667,120
182,kmeans,ridge,ADNI,20,correlation,NA,0.80416667,120
183,kmeans,svc_l1,ADNI,20,partial correlation,NA,0.4625,120
184,kmeans,svc_l2,ADNI,20,partial correlation,NA,0.64583333,120
185,kmeans,ridge,ADNI,20,partial correlation,NA,0.64583333,120
186,kmeans,svc_l1,ADNI,20,tangent,NA,0.66666667,120
187,kmeans,svc_l2,ADNI,20,tangent,NA,0.78333333,120
188,kmeans,ridge,ADNI,20,tangent,NA,0.8,120
189,kmeans,svc_l1,ADNI,21,correlation,NA,0.72083333,120
190,kmeans,svc_l2,ADNI,21,correlation,NA,0.80833333,120
191,kmeans,ridge,ADNI,21,correlation,NA,0.78333333,120
192,kmeans,svc_l1,ADNI,21,partial correlation,NA,0.46666667,120
193,kmeans,svc_l2,ADNI,21,partial correlation,NA,0.7125,120
194,kmeans,ridge,ADNI,21,partial correlation,NA,0.71666667,120
195,kmeans,svc_l1,ADNI,21,tangent,NA,0.67916667,120
196,kmeans,svc_l2,ADNI,21,tangent,NA,0.7375,120
197,kmeans,ridge,ADNI,21,tangent,NA,0.72083333,120
198,kmeans,svc_l1,ADNI,22,correlation,NA,0.8,120
199,kmeans,svc_l2,ADNI,22,correlation,NA,0.7125,120
200,kmeans,ridge,ADNI,22,correlation,NA,0.69166667,120
201,kmeans,svc_l1,ADNI,22,partial correlation,NA,0.45833333,120
202,kmeans,svc_l2,ADNI,22,partial correlation,NA,0.58333333,120
203,kmeans,ridge,ADNI,22,partial correlation,NA,0.58333333,120
204,kmeans,svc_l1,ADNI,22,tangent,NA,0.67916667,120
205,kmeans,svc_l2,ADNI,22,tangent,NA,0.79583333,120
206,kmeans,ridge,ADNI,22,tangent,NA,0.775,120
207,kmeans,svc_l1,ADNI,23,correlation,NA,0.65833333,120
208,kmeans,svc_l2,ADNI,23,correlation,NA,0.82083333,120
209,kmeans,ridge,ADNI,23,correlation,NA,0.8125,120
210,kmeans,svc_l1,ADNI,23,partial correlation,NA,0.5,120
211,kmeans,svc_l2,ADNI,23,partial correlation,NA,0.60416667,120
212,kmeans,ridge,ADNI,23,partial correlation,NA,0.6,120
213,kmeans,svc_l1,ADNI,23,tangent,NA,0.6125,120
214,kmeans,svc_l2,ADNI,23,tangent,NA,0.82083333,120
215,kmeans,ridge,ADNI,23,tangent,NA,0.8125,120
216,kmeans,svc_l1,ADNI,24,correlation,NA,0.65,120
217,kmeans,svc_l2,ADNI,24,correlation,NA,0.75,120
218,kmeans,ridge,ADNI,24,correlation,NA,0.74583333,120
219,kmeans,svc_l1,ADNI,24,partial correlation,NA,0.43333333,120
220,kmeans,svc_l2,ADNI,24,partial correlation,NA,0.7125,120
221,kmeans,ridge,ADNI,24,partial correlation,NA,0.7125,120
222,kmeans,svc_l1,ADNI,24,tangent,NA,0.50416667,120
223,kmeans,svc_l2,ADNI,24,tangent,NA,0.79166667,120
224,kmeans,ridge,ADNI,24,tangent,NA,0.78333333,120
225,kmeans,svc_l1,ADNI,25,correlation,NA,0.47916667,120
226,kmeans,svc_l2,ADNI,25,correlation,NA,0.74583333,120
227,kmeans,ridge,ADNI,25,correlation,NA,0.7375,120
228,kmeans,svc_l1,ADNI,25,partial correlation,NA,0.425,120
229,kmeans,svc_l2,ADNI,25,partial correlation,NA,0.35,120
230,kmeans,ridge,ADNI,25,partial correlation,NA,0.35,120
231,kmeans,svc_l1,ADNI,25,tangent,NA,0.49166667,120
232,kmeans,svc_l2,ADNI,25,tangent,NA,0.63333333,120
233,kmeans,ridge,ADNI,25,tangent,NA,0.63333333,120
234,kmeans,svc_l1,ADNI,26,correlation,NA,0.68333333,120
235,kmeans,svc_l2,ADNI,26,correlation,NA,0.625,120
236,kmeans,ridge,ADNI,26,correlation,NA,0.62916667,120
237,kmeans,svc_l1,ADNI,26,partial correlation,NA,0.54166667,120
238,kmeans,svc_l2,ADNI,26,partial correlation,NA,0.52916667,120
239,kmeans,ridge,ADNI,26,partial correlation,NA,0.52916667,120
240,kmeans,svc_l1,ADNI,26,tangent,NA,0.47916667,120
241,kmeans,svc_l2,ADNI,26,tangent,NA,0.55,120
242,kmeans,ridge,ADNI,26,tangent,NA,0.55,120
243,kmeans,svc_l1,ADNI,27,correlation,NA,0.7125,120
244,kmeans,svc_l2,ADNI,27,correlation,NA,0.82916667,120
245,kmeans,ridge,ADNI,27,correlation,NA,0.82083333,120
246,kmeans,svc_l1,ADNI,27,partial correlation,NA,0.45416667,120
247,kmeans,svc_l2,ADNI,27,partial correlation,NA,0.625,120
248,kmeans,ridge,ADNI,27,partial correlation,NA,0.62083333,120
249,kmeans,svc_l1,ADNI,27,tangent,NA,0.61666667,120
250,kmeans,svc_l2,ADNI,27,tangent,NA,0.83333333,120
251,kmeans,ridge,ADNI,27,tangent,NA,0.82083333,120
252,kmeans,svc_l1,ADNI,28,correlation,NA,0.62916667,120
253,kmeans,svc_l2,ADNI,28,correlation,NA,0.6625,120
254,kmeans,ridge,ADNI,28,correlation,NA,0.64583333,120
255,kmeans,svc_l1,ADNI,28,partial correlation,NA,0.54166667,120
256,kmeans,svc_l2,ADNI,28,partial correlation,NA,0.7625,120
257,kmeans,ridge,ADNI,28,partial correlation,NA,0.76666667,120
258,kmeans,svc_l1,ADNI,28,tangent,NA,0.7375,120
259,kmeans,svc_l2,ADNI,28,tangent,NA,0.71666667,120
260,kmeans,ridge,ADNI,28,tangent,NA,0.775,120
261,kmeans,svc_l1,ADNI,29,correlation,NA,0.68333333,120
262,kmeans,svc_l2,ADNI,29,correlation,NA,0.72083333,120
263,kmeans,ridge,ADNI,29,correlation,NA,0.72083333,120
264,kmeans,svc_l1,ADNI,29,partial correlation,NA,0.62916667,120
265,kmeans,svc_l2,ADNI,29,partial correlation,NA,0.68333333,120
266,kmeans,ridge,ADNI,29,partial correlation,NA,0.68333333,120
267,kmeans,svc_l1,ADNI,29,tangent,NA,0.54583333,120
268,kmeans,svc_l2,ADNI,29,tangent,NA,0.82083333,120
269,kmeans,ridge,ADNI,29,tangent,NA,0.79583333,120
270,kmeans,svc_l1,ADNI,30,correlation,NA,0.7375,120
271,kmeans,svc_l2,ADNI,30,correlation,NA,0.77083333,120
272,kmeans,ridge,ADNI,30,correlation,NA,0.79166667,120
273,kmeans,svc_l1,ADNI,30,partial correlation,NA,0.72083333,120
274,kmeans,svc_l2,ADNI,30,partial correlation,NA,0.6875,120
275,kmeans,ridge,ADNI,30,partial correlation,NA,0.69166667,120
276,kmeans,svc_l1,ADNI,30,tangent,NA,0.62916667,120
277,kmeans,svc_l2,ADNI,30,tangent,NA,0.75833333,120
278,kmeans,ridge,ADNI,30,tangent,NA,0.70833333,120
279,kmeans,svc_l1,ADNI,31,correlation,NA,0.6625,120
280,kmeans,svc_l2,ADNI,31,correlation,NA,0.66666667,120
281,kmeans,ridge,ADNI,31,correlation,NA,0.65,120
282,kmeans,svc_l1,ADNI,31,partial correlation,NA,0.45,120
283,kmeans,svc_l2,ADNI,31,partial correlation,NA,0.61666667,120
284,kmeans,ridge,ADNI,31,partial correlation,NA,0.62083333,120
285,kmeans,svc_l1,ADNI,31,tangent,NA,0.45,120
286,kmeans,svc_l2,ADNI,31,tangent,NA,0.78333333,120
287,kmeans,ridge,ADNI,31,tangent,NA,0.72916667,120
288,kmeans,svc_l1,ADNI,32,correlation,NA,0.59166667,120
289,kmeans,svc_l2,ADNI,32,correlation,NA,0.6125,120
290,kmeans,ridge,ADNI,32,correlation,NA,0.60416667,120
291,kmeans,svc_l1,ADNI,32,partial correlation,NA,0.52083333,120
292,kmeans,svc_l2,ADNI,32,partial correlation,NA,0.775,120
293,kmeans,ridge,ADNI,32,partial correlation,NA,0.775,120
294,kmeans,svc_l1,ADNI,32,tangent,NA,0.675,120
295,kmeans,svc_l2,ADNI,32,tangent,NA,0.775,120
296,kmeans,ridge,ADNI,32,tangent,NA,0.7625,120
297,kmeans,svc_l1,ADNI,33,correlation,NA,0.8,120
298,kmeans,svc_l2,ADNI,33,correlation,NA,0.7375,120
299,kmeans,ridge,ADNI,33,correlation,NA,0.7,120
300,kmeans,svc_l1,ADNI,33,partial correlation,NA,0.52083333,120
301,kmeans,svc_l2,ADNI,33,partial correlation,NA,0.6625,120
302,kmeans,ridge,ADNI,33,partial correlation,NA,0.6625,120
303,kmeans,svc_l1,ADNI,33,tangent,NA,0.55416667,120
304,kmeans,svc_l2,ADNI,33,tangent,NA,0.7375,120
305,kmeans,ridge,ADNI,33,tangent,NA,0.73333333,120
306,kmeans,svc_l1,ADNI,34,correlation,NA,0.775,120
307,kmeans,svc_l2,ADNI,34,correlation,NA,0.83333333,120
308,kmeans,ridge,ADNI,34,correlation,NA,0.79166667,120
309,kmeans,svc_l1,ADNI,34,partial correlation,NA,0.48333333,120
310,kmeans,svc_l2,ADNI,34,partial correlation,NA,0.74583333,120
311,kmeans,ridge,ADNI,34,partial correlation,NA,0.74583333,120
312,kmeans,svc_l1,ADNI,34,tangent,NA,0.44166667,120
313,kmeans,svc_l2,ADNI,34,tangent,NA,0.84166667,120
314,kmeans,ridge,ADNI,34,tangent,NA,0.85,120
315,kmeans,svc_l1,ADNI,35,correlation,NA,0.70416667,120
316,kmeans,svc_l2,ADNI,35,correlation,NA,0.60416667,120
317,kmeans,ridge,ADNI,35,correlation,NA,0.57916667,120
318,kmeans,svc_l1,ADNI,35,partial correlation,NA,0.48333333,120
319,kmeans,svc_l2,ADNI,35,partial correlation,NA,0.59166667,120
320,kmeans,ridge,ADNI,35,partial correlation,NA,0.5875,120
321,kmeans,svc_l1,ADNI,35,tangent,NA,0.57083333,120
322,kmeans,svc_l2,ADNI,35,tangent,NA,0.75833333,120
323,kmeans,ridge,ADNI,35,tangent,NA,0.75833333,120
324,kmeans,svc_l1,ADNI,36,correlation,NA,0.8,120
325,kmeans,svc_l2,ADNI,36,correlation,NA,0.875,120
326,kmeans,ridge,ADNI,36,correlation,NA,0.84166667,120
327,kmeans,svc_l1,ADNI,36,partial correlation,NA,0.6,120
328,kmeans,svc_l2,ADNI,36,partial correlation,NA,0.59583333,120
329,kmeans,ridge,ADNI,36,partial correlation,NA,0.59583333,120
330,kmeans,svc_l1,ADNI,36,tangent,NA,0.67083333,120
331,kmeans,svc_l2,ADNI,36,tangent,NA,0.86666667,120
332,kmeans,ridge,ADNI,36,tangent,NA,0.8625,120
333,kmeans,svc_l1,ADNI,37,correlation,NA,0.5875,120
334,kmeans,svc_l2,ADNI,37,correlation,NA,0.62916667,120
335,kmeans,ridge,ADNI,37,correlation,NA,0.59583333,120
336,kmeans,svc_l1,ADNI,37,partial correlation,NA,0.47916667,120
337,kmeans,svc_l2,ADNI,37,partial correlation,NA,0.54166667,120
338,kmeans,ridge,ADNI,37,partial correlation,NA,0.54166667,120
339,kmeans,svc_l1,ADNI,37,tangent,NA,0.675,120
340,kmeans,svc_l2,ADNI,37,tangent,NA,0.75,120
341,kmeans,ridge,ADNI,37,tangent,NA,0.775,120
342,kmeans,svc_l1,ADNI,38,correlation,NA,0.54166667,120
343,kmeans,svc_l2,ADNI,38,correlation,NA,0.70833333,120
344,kmeans,ridge,ADNI,38,correlation,NA,0.7125,120
345,kmeans,svc_l1,ADNI,38,partial correlation,NA,0.56666667,120
346,kmeans,svc_l2,ADNI,38,partial correlation,NA,0.51666667,120
347,kmeans,ridge,ADNI,38,partial correlation,NA,0.52083333,120
348,kmeans,svc_l1,ADNI,38,tangent,NA,0.65833333,120
349,kmeans,svc_l2,ADNI,38,tangent,NA,0.64583333,120
350,kmeans,ridge,ADNI,38,tangent,NA,0.63333333,120
351,kmeans,svc_l1,ADNI,39,correlation,NA,0.80416667,120
352,kmeans,svc_l2,ADNI,39,correlation,NA,0.76666667,120
353,kmeans,ridge,ADNI,39,correlation,NA,0.775,120
354,kmeans,svc_l1,ADNI,39,partial correlation,NA,0.57916667,120
355,kmeans,svc_l2,ADNI,39,partial correlation,NA,0.525,120
356,kmeans,ridge,ADNI,39,partial correlation,NA,0.52083333,120
357,kmeans,svc_l1,ADNI,39,tangent,NA,0.65,120
358,kmeans,svc_l2,ADNI,39,tangent,NA,0.69583333,120
359,kmeans,ridge,ADNI,39,tangent,NA,0.70833333,120
360,kmeans,svc_l1,ADNI,40,correlation,NA,0.6875,120
361,kmeans,svc_l2,ADNI,40,correlation,NA,0.84583333,120
362,kmeans,ridge,ADNI,40,correlation,NA,0.8125,120
363,kmeans,svc_l1,ADNI,40,partial correlation,NA,0.40416667,120
364,kmeans,svc_l2,ADNI,40,partial correlation,NA,0.6875,120
365,kmeans,ridge,ADNI,40,partial correlation,NA,0.69583333,120
366,kmeans,svc_l1,ADNI,40,tangent,NA,0.625,120
367,kmeans,svc_l2,ADNI,40,tangent,NA,0.82916667,120
368,kmeans,ridge,ADNI,40,tangent,NA,0.83333333,120
369,kmeans,svc_l1,ADNI,41,correlation,NA,0.60416667,120
370,kmeans,svc_l2,ADNI,41,correlation,NA,0.70833333,120
371,kmeans,ridge,ADNI,41,correlation,NA,0.6875,120
372,kmeans,svc_l1,ADNI,41,partial correlation,NA,0.5375,120
373,kmeans,svc_l2,ADNI,41,partial correlation,NA,0.52083333,120
374,kmeans,ridge,ADNI,41,partial correlation,NA,0.525,120
375,kmeans,svc_l1,ADNI,41,tangent,NA,0.47916667,120
376,kmeans,svc_l2,ADNI,41,tangent,NA,0.74166667,120
377,kmeans,ridge,ADNI,41,tangent,NA,0.775,120
378,kmeans,svc_l1,ADNI,42,correlation,NA,0.5625,120
379,kmeans,svc_l2,ADNI,42,correlation,NA,0.50833333,120
380,kmeans,ridge,ADNI,42,correlation,NA,0.4625,120
381,kmeans,svc_l1,ADNI,42,partial correlation,NA,0.475,120
382,kmeans,svc_l2,ADNI,42,partial correlation,NA,0.425,120
383,kmeans,ridge,ADNI,42,partial correlation,NA,0.42083333,120
384,kmeans,svc_l1,ADNI,42,tangent,NA,0.36666667,120
385,kmeans,svc_l2,ADNI,42,tangent,NA,0.5,120
386,kmeans,ridge,ADNI,42,tangent,NA,0.47916667,120
387,kmeans,svc_l1,ADNI,43,correlation,NA,0.67083333,120
388,kmeans,svc_l2,ADNI,43,correlation,NA,0.80416667,120
389,kmeans,ridge,ADNI,43,correlation,NA,0.8125,120
390,kmeans,svc_l1,ADNI,43,partial correlation,NA,0.4,120
391,kmeans,svc_l2,ADNI,43,partial correlation,NA,0.79166667,120
392,kmeans,ridge,ADNI,43,partial correlation,NA,0.79166667,120
393,kmeans,svc_l1,ADNI,43,tangent,NA,0.69583333,120
394,kmeans,svc_l2,ADNI,43,tangent,NA,0.77916667,120
395,kmeans,ridge,ADNI,43,tangent,NA,0.79583333,120
396,kmeans,svc_l1,ADNI,44,correlation,NA,0.7,120
397,kmeans,svc_l2,ADNI,44,correlation,NA,0.7,120
398,kmeans,ridge,ADNI,44,correlation,NA,0.6875,120
399,kmeans,svc_l1,ADNI,44,partial correlation,NA,0.6625,120
400,kmeans,svc_l2,ADNI,44,partial correlation,NA,0.6125,120
401,kmeans,ridge,ADNI,44,partial correlation,NA,0.6125,120
402,kmeans,svc_l1,ADNI,44,tangent,NA,0.62916667,120
403,kmeans,svc_l2,ADNI,44,tangent,NA,0.71666667,120
404,kmeans,ridge,ADNI,44,tangent,NA,0.73333333,120
405,kmeans,svc_l1,ADNI,45,correlation,NA,0.7,120
406,kmeans,svc_l2,ADNI,45,correlation,NA,0.62083333,120
407,kmeans,ridge,ADNI,45,correlation,NA,0.5875,120
408,kmeans,svc_l1,ADNI,45,partial correlation,NA,0.54583333,120
409,kmeans,svc_l2,ADNI,45,partial correlation,NA,0.54583333,120
410,kmeans,ridge,ADNI,45,partial correlation,NA,0.55,120
411,kmeans,svc_l1,ADNI,45,tangent,NA,0.7875,120
412,kmeans,svc_l2,ADNI,45,tangent,NA,0.67916667,120
413,kmeans,ridge,ADNI,45,tangent,NA,0.675,120
414,kmeans,svc_l1,ADNI,46,correlation,NA,0.64166667,120
415,kmeans,svc_l2,ADNI,46,correlation,NA,0.79583333,120
416,kmeans,ridge,ADNI,46,correlation,NA,0.79166667,120
417,kmeans,svc_l1,ADNI,46,partial correlation,NA,0.77916667,120
418,kmeans,svc_l2,ADNI,46,partial correlation,NA,0.79166667,120
419,kmeans,ridge,ADNI,46,partial correlation,NA,0.79166667,120
420,kmeans,svc_l1,ADNI,46,tangent,NA,0.57916667,120
421,kmeans,svc_l2,ADNI,46,tangent,NA,0.85833333,120
422,kmeans,ridge,ADNI,46,tangent,NA,0.8625,120
423,kmeans,svc_l1,ADNI,47,correlation,NA,0.75,120
424,kmeans,svc_l2,ADNI,47,correlation,NA,0.67916667,120
425,kmeans,ridge,ADNI,47,correlation,NA,0.65416667,120
426,kmeans,svc_l1,ADNI,47,partial correlation,NA,0.63333333,120
427,kmeans,svc_l2,ADNI,47,partial correlation,NA,0.45416667,120
428,kmeans,ridge,ADNI,47,partial correlation,NA,0.45833333,120
429,kmeans,svc_l1,ADNI,47,tangent,NA,0.58333333,120
430,kmeans,svc_l2,ADNI,47,tangent,NA,0.60833333,120
431,kmeans,ridge,ADNI,47,tangent,NA,0.65833333,120
432,kmeans,svc_l1,ADNI,48,correlation,NA,0.54583333,120
433,kmeans,svc_l2,ADNI,48,correlation,NA,0.66666667,120
434,kmeans,ridge,ADNI,48,correlation,NA,0.63333333,120
435,kmeans,svc_l1,ADNI,48,partial correlation,NA,0.5125,120
436,kmeans,svc_l2,ADNI,48,partial correlation,NA,0.51666667,120
437,kmeans,ridge,ADNI,48,partial correlation,NA,0.50833333,120
438,kmeans,svc_l1,ADNI,48,tangent,NA,0.65,120
439,kmeans,svc_l2,ADNI,48,tangent,NA,0.59583333,120
440,kmeans,ridge,ADNI,48,tangent,NA,0.59166667,120
441,kmeans,svc_l1,ADNI,49,correlation,NA,0.7125,120
442,kmeans,svc_l2,ADNI,49,correlation,NA,0.6875,120
443,kmeans,ridge,ADNI,49,correlation,NA,0.64583333,120
444,kmeans,svc_l1,ADNI,49,partial correlation,NA,0.65,120
445,kmeans,svc_l2,ADNI,49,partial correlation,NA,0.525,120
446,kmeans,ridge,ADNI,49,partial correlation,NA,0.52083333,120
447,kmeans,svc_l1,ADNI,49,tangent,NA,0.6375,120
448,kmeans,svc_l2,ADNI,49,tangent,NA,0.5625,120
449,kmeans,ridge,ADNI,49,tangent,NA,0.575,120
450,kmeans,svc_l1,ADNI,50,correlation,NA,0.85416667,120
451,kmeans,svc_l2,ADNI,50,correlation,NA,0.82083333,120
452,kmeans,ridge,ADNI,50,correlation,NA,0.80833333,120
453,kmeans,svc_l1,ADNI,50,partial correlation,NA,0.45,120
454,kmeans,svc_l2,ADNI,50,partial correlation,NA,0.73333333,120
455,kmeans,ridge,ADNI,50,partial correlation,NA,0.73333333,120
456,kmeans,svc_l1,ADNI,50,tangent,NA,0.5875,120
457,kmeans,svc_l2,ADNI,50,tangent,NA,0.75833333,120
458,kmeans,ridge,ADNI,50,tangent,NA,0.75833333,120
459,kmeans,svc_l1,ADNI,51,correlation,NA,0.55,120
460,kmeans,svc_l2,ADNI,51,correlation,NA,0.64166667,120
461,kmeans,ridge,ADNI,51,correlation,NA,0.6125,120
462,kmeans,svc_l1,ADNI,51,partial correlation,NA,0.47916667,120
463,kmeans,svc_l2,ADNI,51,partial correlation,NA,0.6625,120
464,kmeans,ridge,ADNI,51,partial correlation,NA,0.65833333,120
465,kmeans,svc_l1,ADNI,51,tangent,NA,0.63333333,120
466,kmeans,svc_l2,ADNI,51,tangent,NA,0.79166667,120
467,kmeans,ridge,ADNI,51,tangent,NA,0.82083333,120
468,kmeans,svc_l1,ADNI,52,correlation,NA,0.8,120
469,kmeans,svc_l2,ADNI,52,correlation,NA,0.76666667,120
470,kmeans,ridge,ADNI,52,correlation,NA,0.76666667,120
471,kmeans,svc_l1,ADNI,52,partial correlation,NA,0.58333333,120
472,kmeans,svc_l2,ADNI,52,partial correlation,NA,0.60416667,120
473,kmeans,ridge,ADNI,52,partial correlation,NA,0.60416667,120
474,kmeans,svc_l1,ADNI,52,tangent,NA,0.74583333,120
475,kmeans,svc_l2,ADNI,52,tangent,NA,0.83333333,120
476,kmeans,ridge,ADNI,52,tangent,NA,0.8375,120
477,kmeans,svc_l1,ADNI,53,correlation,NA,0.6375,120
478,kmeans,svc_l2,ADNI,53,correlation,NA,0.63333333,120
479,kmeans,ridge,ADNI,53,correlation,NA,0.5875,120
480,kmeans,svc_l1,ADNI,53,partial correlation,NA,0.4125,120
481,kmeans,svc_l2,ADNI,53,partial correlation,NA,0.68333333,120
482,kmeans,ridge,ADNI,53,partial correlation,NA,0.68333333,120
483,kmeans,svc_l1,ADNI,53,tangent,NA,0.67916667,120
484,kmeans,svc_l2,ADNI,53,tangent,NA,0.6875,120
485,kmeans,ridge,ADNI,53,tangent,NA,0.69166667,120
486,kmeans,svc_l1,ADNI,54,correlation,NA,0.65,120
487,kmeans,svc_l2,ADNI,54,correlation,NA,0.72083333,120
488,kmeans,ridge,ADNI,54,correlation,NA,0.7,120
489,kmeans,svc_l1,ADNI,54,partial correlation,NA,0.5625,120
490,kmeans,svc_l2,ADNI,54,partial correlation,NA,0.5375,120
491,kmeans,ridge,ADNI,54,partial correlation,NA,0.54583333,120
492,kmeans,svc_l1,ADNI,54,tangent,NA,0.60833333,120
493,kmeans,svc_l2,ADNI,54,tangent,NA,0.66666667,120
494,kmeans,ridge,ADNI,54,tangent,NA,0.65,120
495,kmeans,svc_l1,ADNI,55,correlation,NA,0.72916667,120
496,kmeans,svc_l2,ADNI,55,correlation,NA,0.82083333,120
497,kmeans,ridge,ADNI,55,correlation,NA,0.76666667,120
498,kmeans,svc_l1,ADNI,55,partial correlation,NA,0.6875,120
499,kmeans,svc_l2,ADNI,55,partial correlation,NA,0.74583333,120
500,kmeans,ridge,ADNI,55,partial correlation,NA,0.74166667,120
