,Unnamed: 0,atlas,classifier,compcor_10,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,min_region_size_in_mm3,motion_regress,n_regions,region_extraction,scores,scoring,smoothing_fwhm
214,214,dictlearn,svc_l2,yes,no,COBRE,40,23,tangent,1500,yes,113,yes,[ 0.828125],roc_auc,6.0
215,215,dictlearn,ridge,yes,no,COBRE,40,23,tangent,1500,yes,113,yes,[ 0.834375],roc_auc,6.0
216,216,dictlearn,svc_l1,yes,no,COBRE,40,24,correlation,1500,yes,107,yes,[ 0.7875],roc_auc,6.0
217,217,dictlearn,svc_l2,yes,no,COBRE,40,24,correlation,1500,yes,107,yes,[ 0.890625],roc_auc,6.0
218,218,dictlearn,ridge,yes,no,COBRE,40,24,correlation,1500,yes,107,yes,[ 0.8875],roc_auc,6.0
219,219,dictlearn,svc_l1,yes,no,COBRE,40,24,partial correlation,1500,yes,107,yes,[ 0.74375],roc_auc,6.0
220,220,dictlearn,svc_l2,yes,no,COBRE,40,24,partial correlation,1500,yes,107,yes,[ 0.890625],roc_auc,6.0
221,221,dictlearn,ridge,yes,no,COBRE,40,24,partial correlation,1500,yes,107,yes,[ 0.890625],roc_auc,6.0
222,222,dictlearn,svc_l1,yes,no,COBRE,40,24,tangent,1500,yes,107,yes,[ 0.75625],roc_auc,6.0
223,223,dictlearn,svc_l2,yes,no,COBRE,40,24,tangent,1500,yes,107,yes,[ 0.890625],roc_auc,6.0
224,224,dictlearn,ridge,yes,no,COBRE,40,24,tangent,1500,yes,107,yes,[ 0.890625],roc_auc,6.0
225,225,dictlearn,svc_l1,yes,no,COBRE,40,25,correlation,1500,yes,103,yes,[ 0.740625],roc_auc,6.0
226,226,dictlearn,svc_l2,yes,no,COBRE,40,25,correlation,1500,yes,103,yes,[ 0.88125],roc_auc,6.0
227,227,dictlearn,ridge,yes,no,COBRE,40,25,correlation,1500,yes,103,yes,[ 0.884375],roc_auc,6.0
228,228,dictlearn,svc_l1,yes,no,COBRE,40,25,partial correlation,1500,yes,103,yes,[ 0.459375],roc_auc,6.0
229,229,dictlearn,svc_l2,yes,no,COBRE,40,25,partial correlation,1500,yes,103,yes,[ 0.83125],roc_auc,6.0
230,230,dictlearn,ridge,yes,no,COBRE,40,25,partial correlation,1500,yes,103,yes,[ 0.83125],roc_auc,6.0
231,231,dictlearn,svc_l1,yes,no,COBRE,40,25,tangent,1500,yes,103,yes,[ 0.671875],roc_auc,6.0
232,232,dictlearn,svc_l2,yes,no,COBRE,40,25,tangent,1500,yes,103,yes,[ 0.9375],roc_auc,6.0
233,233,dictlearn,ridge,yes,no,COBRE,40,25,tangent,1500,yes,103,yes,[ 0.94375],roc_auc,6.0
234,234,dictlearn,svc_l1,yes,no,COBRE,40,26,correlation,1500,yes,104,yes,[ 0.790625],roc_auc,6.0
235,235,dictlearn,svc_l2,yes,no,COBRE,40,26,correlation,1500,yes,104,yes,[ 0.85],roc_auc,6.0
236,236,dictlearn,ridge,yes,no,COBRE,40,26,correlation,1500,yes,104,yes,[ 0.84375],roc_auc,6.0
237,237,dictlearn,svc_l1,yes,no,COBRE,40,26,partial correlation,1500,yes,104,yes,[ 0.628125],roc_auc,6.0
238,238,dictlearn,svc_l2,yes,no,COBRE,40,26,partial correlation,1500,yes,104,yes,[ 0.784375],roc_auc,6.0
239,239,dictlearn,ridge,yes,no,COBRE,40,26,partial correlation,1500,yes,104,yes,[ 0.784375],roc_auc,6.0
240,240,dictlearn,svc_l1,yes,no,COBRE,40,26,tangent,1500,yes,104,yes,[ 0.79375],roc_auc,6.0
241,241,dictlearn,svc_l2,yes,no,COBRE,40,26,tangent,1500,yes,104,yes,[ 0.865625],roc_auc,6.0
242,242,dictlearn,ridge,yes,no,COBRE,40,26,tangent,1500,yes,104,yes,[ 0.8625],roc_auc,6.0
243,243,dictlearn,svc_l1,yes,no,COBRE,40,27,correlation,1500,yes,109,yes,[ 0.709375],roc_auc,6.0
244,244,dictlearn,svc_l2,yes,no,COBRE,40,27,correlation,1500,yes,109,yes,[ 0.78125],roc_auc,6.0
245,245,dictlearn,ridge,yes,no,COBRE,40,27,correlation,1500,yes,109,yes,[ 0.778125],roc_auc,6.0
246,246,dictlearn,svc_l1,yes,no,COBRE,40,27,partial correlation,1500,yes,109,yes,[ 0.578125],roc_auc,6.0
247,247,dictlearn,svc_l2,yes,no,COBRE,40,27,partial correlation,1500,yes,109,yes,[ 0.846875],roc_auc,6.0
248,248,dictlearn,ridge,yes,no,COBRE,40,27,partial correlation,1500,yes,109,yes,[ 0.85],roc_auc,6.0
249,249,dictlearn,svc_l1,yes,no,COBRE,40,27,tangent,1500,yes,109,yes,[ 0.765625],roc_auc,6.0
250,250,dictlearn,svc_l2,yes,no,COBRE,40,27,tangent,1500,yes,109,yes,[ 0.859375],roc_auc,6.0
251,251,dictlearn,ridge,yes,no,COBRE,40,27,tangent,1500,yes,109,yes,[ 0.8625],roc_auc,6.0
252,252,dictlearn,svc_l1,yes,no,COBRE,40,28,correlation,1500,yes,106,yes,[ 0.640625],roc_auc,6.0
253,253,dictlearn,svc_l2,yes,no,COBRE,40,28,correlation,1500,yes,106,yes,[ 0.7875],roc_auc,6.0
254,254,dictlearn,ridge,yes,no,COBRE,40,28,correlation,1500,yes,106,yes,[ 0.784375],roc_auc,6.0
255,255,dictlearn,svc_l1,yes,no,COBRE,40,28,partial correlation,1500,yes,106,yes,[ 0.7125],roc_auc,6.0
256,256,dictlearn,svc_l2,yes,no,COBRE,40,28,partial correlation,1500,yes,106,yes,[ 0.753125],roc_auc,6.0
257,257,dictlearn,ridge,yes,no,COBRE,40,28,partial correlation,1500,yes,106,yes,[ 0.746875],roc_auc,6.0
258,258,dictlearn,svc_l1,yes,no,COBRE,40,28,tangent,1500,yes,106,yes,[ 0.6375],roc_auc,6.0
259,259,dictlearn,svc_l2,yes,no,COBRE,40,28,tangent,1500,yes,106,yes,[ 0.753125],roc_auc,6.0
260,260,dictlearn,ridge,yes,no,COBRE,40,28,tangent,1500,yes,106,yes,[ 0.75],roc_auc,6.0
261,261,dictlearn,svc_l1,yes,no,COBRE,40,29,correlation,1500,yes,106,yes,[ 0.771875],roc_auc,6.0
262,262,dictlearn,svc_l2,yes,no,COBRE,40,29,correlation,1500,yes,106,yes,[ 0.83125],roc_auc,6.0
263,263,dictlearn,ridge,yes,no,COBRE,40,29,correlation,1500,yes,106,yes,[ 0.83125],roc_auc,6.0
264,264,dictlearn,svc_l1,yes,no,COBRE,40,29,partial correlation,1500,yes,106,yes,[ 0.51875],roc_auc,6.0
265,265,dictlearn,svc_l2,yes,no,COBRE,40,29,partial correlation,1500,yes,106,yes,[ 0.81875],roc_auc,6.0
266,266,dictlearn,ridge,yes,no,COBRE,40,29,partial correlation,1500,yes,106,yes,[ 0.821875],roc_auc,6.0
267,267,dictlearn,svc_l1,yes,no,COBRE,40,29,tangent,1500,yes,106,yes,[ 0.721875],roc_auc,6.0
268,268,dictlearn,svc_l2,yes,no,COBRE,40,29,tangent,1500,yes,106,yes,[ 0.896875],roc_auc,6.0
269,269,dictlearn,ridge,yes,no,COBRE,40,29,tangent,1500,yes,106,yes,[ 0.896875],roc_auc,6.0
270,270,dictlearn,svc_l1,yes,no,COBRE,40,30,correlation,1500,yes,106,yes,[ 0.7125],roc_auc,6.0
271,271,dictlearn,svc_l2,yes,no,COBRE,40,30,correlation,1500,yes,106,yes,[ 0.809375],roc_auc,6.0
272,272,dictlearn,ridge,yes,no,COBRE,40,30,correlation,1500,yes,106,yes,[ 0.803125],roc_auc,6.0
273,273,dictlearn,svc_l1,yes,no,COBRE,40,30,partial correlation,1500,yes,106,yes,[ 0.671875],roc_auc,6.0
274,274,dictlearn,svc_l2,yes,no,COBRE,40,30,partial correlation,1500,yes,106,yes,[ 0.7875],roc_auc,6.0
275,275,dictlearn,ridge,yes,no,COBRE,40,30,partial correlation,1500,yes,106,yes,[ 0.7875],roc_auc,6.0
276,276,dictlearn,svc_l1,yes,no,COBRE,40,30,tangent,1500,yes,106,yes,[ 0.68125],roc_auc,6.0
277,277,dictlearn,svc_l2,yes,no,COBRE,40,30,tangent,1500,yes,106,yes,[ 0.85625],roc_auc,6.0
278,278,dictlearn,ridge,yes,no,COBRE,40,30,tangent,1500,yes,106,yes,[ 0.85625],roc_auc,6.0
279,279,dictlearn,svc_l1,yes,no,COBRE,40,31,correlation,1500,yes,112,yes,[ 0.390625],roc_auc,6.0
280,280,dictlearn,svc_l2,yes,no,COBRE,40,31,correlation,1500,yes,112,yes,[ 0.690625],roc_auc,6.0
281,281,dictlearn,ridge,yes,no,COBRE,40,31,correlation,1500,yes,112,yes,[ 0.703125],roc_auc,6.0
282,282,dictlearn,svc_l1,yes,no,COBRE,40,31,partial correlation,1500,yes,112,yes,[ 0.571875],roc_auc,6.0
283,283,dictlearn,svc_l2,yes,no,COBRE,40,31,partial correlation,1500,yes,112,yes,[ 0.634375],roc_auc,6.0
284,284,dictlearn,ridge,yes,no,COBRE,40,31,partial correlation,1500,yes,112,yes,[ 0.634375],roc_auc,6.0
285,285,dictlearn,svc_l1,yes,no,COBRE,40,31,tangent,1500,yes,112,yes,[ 0.63125],roc_auc,6.0
286,286,dictlearn,svc_l2,yes,no,COBRE,40,31,tangent,1500,yes,112,yes,[ 0.715625],roc_auc,6.0
287,287,dictlearn,ridge,yes,no,COBRE,40,31,tangent,1500,yes,112,yes,[ 0.71875],roc_auc,6.0
288,288,dictlearn,svc_l1,yes,no,COBRE,40,32,correlation,1500,yes,102,yes,[ 0.675],roc_auc,6.0
289,289,dictlearn,svc_l2,yes,no,COBRE,40,32,correlation,1500,yes,102,yes,[ 0.78125],roc_auc,6.0
290,290,dictlearn,ridge,yes,no,COBRE,40,32,correlation,1500,yes,102,yes,[ 0.784375],roc_auc,6.0
291,291,dictlearn,svc_l1,yes,no,COBRE,40,32,partial correlation,1500,yes,102,yes,[ 0.5125],roc_auc,6.0
292,292,dictlearn,svc_l2,yes,no,COBRE,40,32,partial correlation,1500,yes,102,yes,[ 0.753125],roc_auc,6.0
293,293,dictlearn,ridge,yes,no,COBRE,40,32,partial correlation,1500,yes,102,yes,[ 0.75],roc_auc,6.0
294,294,dictlearn,svc_l1,yes,no,COBRE,40,32,tangent,1500,yes,102,yes,[ 0.50625],roc_auc,6.0
295,295,dictlearn,svc_l2,yes,no,COBRE,40,32,tangent,1500,yes,102,yes,[ 0.853125],roc_auc,6.0
296,296,dictlearn,ridge,yes,no,COBRE,40,32,tangent,1500,yes,102,yes,[ 0.853125],roc_auc,6.0
297,297,dictlearn,svc_l1,yes,no,COBRE,40,33,correlation,1500,yes,107,yes,[ 0.759375],roc_auc,6.0
298,298,dictlearn,svc_l2,yes,no,COBRE,40,33,correlation,1500,yes,107,yes,[ 0.875],roc_auc,6.0
299,299,dictlearn,ridge,yes,no,COBRE,40,33,correlation,1500,yes,107,yes,[ 0.871875],roc_auc,6.0
300,300,dictlearn,svc_l1,yes,no,COBRE,40,33,partial correlation,1500,yes,107,yes,[ 0.840625],roc_auc,6.0
301,301,dictlearn,svc_l2,yes,no,COBRE,40,33,partial correlation,1500,yes,107,yes,[ 0.859375],roc_auc,6.0
302,302,dictlearn,ridge,yes,no,COBRE,40,33,partial correlation,1500,yes,107,yes,[ 0.859375],roc_auc,6.0
303,303,dictlearn,svc_l1,yes,no,COBRE,40,33,tangent,1500,yes,107,yes,[ 0.709375],roc_auc,6.0
304,304,dictlearn,svc_l2,yes,no,COBRE,40,33,tangent,1500,yes,107,yes,[ 0.928125],roc_auc,6.0
305,305,dictlearn,ridge,yes,no,COBRE,40,33,tangent,1500,yes,107,yes,[ 0.93125],roc_auc,6.0
306,306,dictlearn,svc_l1,yes,no,COBRE,40,34,correlation,1500,yes,116,yes,[ 0.65625],roc_auc,6.0
307,307,dictlearn,svc_l2,yes,no,COBRE,40,34,correlation,1500,yes,116,yes,[ 0.81875],roc_auc,6.0
308,308,dictlearn,ridge,yes,no,COBRE,40,34,correlation,1500,yes,116,yes,[ 0.834375],roc_auc,6.0
309,309,dictlearn,svc_l1,yes,no,COBRE,40,34,partial correlation,1500,yes,116,yes,[ 0.584375],roc_auc,6.0
310,310,dictlearn,svc_l2,yes,no,COBRE,40,34,partial correlation,1500,yes,116,yes,[ 0.875],roc_auc,6.0
311,311,dictlearn,ridge,yes,no,COBRE,40,34,partial correlation,1500,yes,116,yes,[ 0.875],roc_auc,6.0
312,312,dictlearn,svc_l1,yes,no,COBRE,40,34,tangent,1500,yes,116,yes,[ 0.73125],roc_auc,6.0
313,313,dictlearn,svc_l2,yes,no,COBRE,40,34,tangent,1500,yes,116,yes,[ 0.925],roc_auc,6.0
314,314,dictlearn,ridge,yes,no,COBRE,40,34,tangent,1500,yes,116,yes,[ 0.925],roc_auc,6.0
315,315,dictlearn,svc_l1,yes,no,COBRE,40,35,correlation,1500,yes,105,yes,[ 0.64375],roc_auc,6.0
316,316,dictlearn,svc_l2,yes,no,COBRE,40,35,correlation,1500,yes,105,yes,[ 0.740625],roc_auc,6.0
317,317,dictlearn,ridge,yes,no,COBRE,40,35,correlation,1500,yes,105,yes,[ 0.71875],roc_auc,6.0
318,318,dictlearn,svc_l1,yes,no,COBRE,40,35,partial correlation,1500,yes,105,yes,[ 0.71875],roc_auc,6.0
319,319,dictlearn,svc_l2,yes,no,COBRE,40,35,partial correlation,1500,yes,105,yes,[ 0.915625],roc_auc,6.0
320,320,dictlearn,ridge,yes,no,COBRE,40,35,partial correlation,1500,yes,105,yes,[ 0.9125],roc_auc,6.0
321,321,dictlearn,svc_l1,yes,no,COBRE,40,35,tangent,1500,yes,105,yes,[ 0.784375],roc_auc,6.0
322,322,dictlearn,svc_l2,yes,no,COBRE,40,35,tangent,1500,yes,105,yes,[ 0.85],roc_auc,6.0
323,323,dictlearn,ridge,yes,no,COBRE,40,35,tangent,1500,yes,105,yes,[ 0.846875],roc_auc,6.0
324,324,dictlearn,svc_l1,yes,no,COBRE,40,36,correlation,1500,yes,103,yes,[ 0.703125],roc_auc,6.0
325,325,dictlearn,svc_l2,yes,no,COBRE,40,36,correlation,1500,yes,103,yes,[ 0.9125],roc_auc,6.0
326,326,dictlearn,ridge,yes,no,COBRE,40,36,correlation,1500,yes,103,yes,[ 0.915625],roc_auc,6.0
327,327,dictlearn,svc_l1,yes,no,COBRE,40,36,partial correlation,1500,yes,103,yes,[ 0.615625],roc_auc,6.0
328,328,dictlearn,svc_l2,yes,no,COBRE,40,36,partial correlation,1500,yes,103,yes,[ 0.875],roc_auc,6.0
329,329,dictlearn,ridge,yes,no,COBRE,40,36,partial correlation,1500,yes,103,yes,[ 0.875],roc_auc,6.0
330,330,dictlearn,svc_l1,yes,no,COBRE,40,36,tangent,1500,yes,103,yes,[ 0.759375],roc_auc,6.0
331,331,dictlearn,svc_l2,yes,no,COBRE,40,36,tangent,1500,yes,103,yes,[ 0.928125],roc_auc,6.0
332,332,dictlearn,ridge,yes,no,COBRE,40,36,tangent,1500,yes,103,yes,[ 0.925],roc_auc,6.0
333,333,dictlearn,svc_l1,yes,no,COBRE,40,37,correlation,1500,yes,109,yes,[ 0.7125],roc_auc,6.0
334,334,dictlearn,svc_l2,yes,no,COBRE,40,37,correlation,1500,yes,109,yes,[ 0.609375],roc_auc,6.0
335,335,dictlearn,ridge,yes,no,COBRE,40,37,correlation,1500,yes,109,yes,[ 0.628125],roc_auc,6.0
336,336,dictlearn,svc_l1,yes,no,COBRE,40,37,partial correlation,1500,yes,109,yes,[ 0.71875],roc_auc,6.0
337,337,dictlearn,svc_l2,yes,no,COBRE,40,37,partial correlation,1500,yes,109,yes,[ 0.740625],roc_auc,6.0
338,338,dictlearn,ridge,yes,no,COBRE,40,37,partial correlation,1500,yes,109,yes,[ 0.7375],roc_auc,6.0
339,339,dictlearn,svc_l1,yes,no,COBRE,40,37,tangent,1500,yes,109,yes,[ 0.715625],roc_auc,6.0
340,340,dictlearn,svc_l2,yes,no,COBRE,40,37,tangent,1500,yes,109,yes,[ 0.75],roc_auc,6.0
341,341,dictlearn,ridge,yes,no,COBRE,40,37,tangent,1500,yes,109,yes,[ 0.75],roc_auc,6.0
342,342,dictlearn,svc_l1,yes,no,COBRE,40,38,correlation,1500,yes,104,yes,[ 0.684375],roc_auc,6.0
343,343,dictlearn,svc_l2,yes,no,COBRE,40,38,correlation,1500,yes,104,yes,[ 0.64375],roc_auc,6.0
344,344,dictlearn,ridge,yes,no,COBRE,40,38,correlation,1500,yes,104,yes,[ 0.63125],roc_auc,6.0
345,345,dictlearn,svc_l1,yes,no,COBRE,40,38,partial correlation,1500,yes,104,yes,[ 0.553125],roc_auc,6.0
346,346,dictlearn,svc_l2,yes,no,COBRE,40,38,partial correlation,1500,yes,104,yes,[ 0.81875],roc_auc,6.0
347,347,dictlearn,ridge,yes,no,COBRE,40,38,partial correlation,1500,yes,104,yes,[ 0.81875],roc_auc,6.0
348,348,dictlearn,svc_l1,yes,no,COBRE,40,38,tangent,1500,yes,104,yes,[ 0.553125],roc_auc,6.0
349,349,dictlearn,svc_l2,yes,no,COBRE,40,38,tangent,1500,yes,104,yes,[ 0.7375],roc_auc,6.0
350,350,dictlearn,ridge,yes,no,COBRE,40,38,tangent,1500,yes,104,yes,[ 0.73125],roc_auc,6.0
351,351,dictlearn,svc_l1,yes,no,COBRE,40,39,correlation,1500,yes,107,yes,[ 0.75],roc_auc,6.0
352,352,dictlearn,svc_l2,yes,no,COBRE,40,39,correlation,1500,yes,107,yes,[ 0.678125],roc_auc,6.0
353,353,dictlearn,ridge,yes,no,COBRE,40,39,correlation,1500,yes,107,yes,[ 0.684375],roc_auc,6.0
354,354,dictlearn,svc_l1,yes,no,COBRE,40,39,partial correlation,1500,yes,107,yes,[ 0.88125],roc_auc,6.0
355,355,dictlearn,svc_l2,yes,no,COBRE,40,39,partial correlation,1500,yes,107,yes,[ 0.834375],roc_auc,6.0
356,356,dictlearn,ridge,yes,no,COBRE,40,39,partial correlation,1500,yes,107,yes,[ 0.834375],roc_auc,6.0
357,357,dictlearn,svc_l1,yes,no,COBRE,40,39,tangent,1500,yes,107,yes,[ 0.7375],roc_auc,6.0
358,358,dictlearn,svc_l2,yes,no,COBRE,40,39,tangent,1500,yes,107,yes,[ 0.803125],roc_auc,6.0
359,359,dictlearn,ridge,yes,no,COBRE,40,39,tangent,1500,yes,107,yes,[ 0.8],roc_auc,6.0
360,360,dictlearn,svc_l1,yes,no,COBRE,40,40,correlation,1500,yes,107,yes,[ 0.703125],roc_auc,6.0
361,361,dictlearn,svc_l2,yes,no,COBRE,40,40,correlation,1500,yes,107,yes,[ 0.8375],roc_auc,6.0
362,362,dictlearn,ridge,yes,no,COBRE,40,40,correlation,1500,yes,107,yes,[ 0.8375],roc_auc,6.0
363,363,dictlearn,svc_l1,yes,no,COBRE,40,40,partial correlation,1500,yes,107,yes,[ 0.540625],roc_auc,6.0
364,364,dictlearn,svc_l2,yes,no,COBRE,40,40,partial correlation,1500,yes,107,yes,[ 0.796875],roc_auc,6.0
365,365,dictlearn,ridge,yes,no,COBRE,40,40,partial correlation,1500,yes,107,yes,[ 0.796875],roc_auc,6.0
366,366,dictlearn,svc_l1,yes,no,COBRE,40,40,tangent,1500,yes,107,yes,[ 0.70625],roc_auc,6.0
367,367,dictlearn,svc_l2,yes,no,COBRE,40,40,tangent,1500,yes,107,yes,[ 0.8625],roc_auc,6.0
368,368,dictlearn,ridge,yes,no,COBRE,40,40,tangent,1500,yes,107,yes,[ 0.859375],roc_auc,6.0
369,369,dictlearn,svc_l1,yes,no,COBRE,40,41,correlation,1500,yes,102,yes,[ 0.803125],roc_auc,6.0
370,370,dictlearn,svc_l2,yes,no,COBRE,40,41,correlation,1500,yes,102,yes,[ 0.853125],roc_auc,6.0
371,371,dictlearn,ridge,yes,no,COBRE,40,41,correlation,1500,yes,102,yes,[ 0.85625],roc_auc,6.0
372,372,dictlearn,svc_l1,yes,no,COBRE,40,41,partial correlation,1500,yes,102,yes,[ 0.628125],roc_auc,6.0
373,373,dictlearn,svc_l2,yes,no,COBRE,40,41,partial correlation,1500,yes,102,yes,[ 0.815625],roc_auc,6.0
374,374,dictlearn,ridge,yes,no,COBRE,40,41,partial correlation,1500,yes,102,yes,[ 0.821875],roc_auc,6.0
375,375,dictlearn,svc_l1,yes,no,COBRE,40,41,tangent,1500,yes,102,yes,[ 0.703125],roc_auc,6.0
376,376,dictlearn,svc_l2,yes,no,COBRE,40,41,tangent,1500,yes,102,yes,[ 0.86875],roc_auc,6.0
377,377,dictlearn,ridge,yes,no,COBRE,40,41,tangent,1500,yes,102,yes,[ 0.875],roc_auc,6.0
378,378,dictlearn,svc_l1,yes,no,COBRE,40,42,correlation,1500,yes,97,yes,[ 0.65625],roc_auc,6.0
379,379,dictlearn,svc_l2,yes,no,COBRE,40,42,correlation,1500,yes,97,yes,[ 0.675],roc_auc,6.0
380,380,dictlearn,ridge,yes,no,COBRE,40,42,correlation,1500,yes,97,yes,[ 0.66875],roc_auc,6.0
381,381,dictlearn,svc_l1,yes,no,COBRE,40,42,partial correlation,1500,yes,97,yes,[ 0.628125],roc_auc,6.0
382,382,dictlearn,svc_l2,yes,no,COBRE,40,42,partial correlation,1500,yes,97,yes,[ 0.784375],roc_auc,6.0
383,383,dictlearn,ridge,yes,no,COBRE,40,42,partial correlation,1500,yes,97,yes,[ 0.784375],roc_auc,6.0
384,384,dictlearn,svc_l1,yes,no,COBRE,40,42,tangent,1500,yes,97,yes,[ 0.721875],roc_auc,6.0
385,385,dictlearn,svc_l2,yes,no,COBRE,40,42,tangent,1500,yes,97,yes,[ 0.7875],roc_auc,6.0
386,386,dictlearn,ridge,yes,no,COBRE,40,42,tangent,1500,yes,97,yes,[ 0.7875],roc_auc,6.0
387,387,dictlearn,svc_l1,yes,no,COBRE,40,43,correlation,1500,yes,116,yes,[ 0.684375],roc_auc,6.0
388,388,dictlearn,svc_l2,yes,no,COBRE,40,43,correlation,1500,yes,116,yes,[ 0.825],roc_auc,6.0
389,389,dictlearn,ridge,yes,no,COBRE,40,43,correlation,1500,yes,116,yes,[ 0.809375],roc_auc,6.0
390,390,dictlearn,svc_l1,yes,no,COBRE,40,43,partial correlation,1500,yes,116,yes,[ 0.6875],roc_auc,6.0
391,391,dictlearn,svc_l2,yes,no,COBRE,40,43,partial correlation,1500,yes,116,yes,[ 0.815625],roc_auc,6.0
392,392,dictlearn,ridge,yes,no,COBRE,40,43,partial correlation,1500,yes,116,yes,[ 0.815625],roc_auc,6.0
393,393,dictlearn,svc_l1,yes,no,COBRE,40,43,tangent,1500,yes,116,yes,[ 0.71875],roc_auc,6.0
394,394,dictlearn,svc_l2,yes,no,COBRE,40,43,tangent,1500,yes,116,yes,[ 0.840625],roc_auc,6.0
395,395,dictlearn,ridge,yes,no,COBRE,40,43,tangent,1500,yes,116,yes,[ 0.8375],roc_auc,6.0
396,396,dictlearn,svc_l1,yes,no,COBRE,40,44,correlation,1500,yes,113,yes,[ 0.753125],roc_auc,6.0
397,397,dictlearn,svc_l2,yes,no,COBRE,40,44,correlation,1500,yes,113,yes,[ 0.828125],roc_auc,6.0
398,398,dictlearn,ridge,yes,no,COBRE,40,44,correlation,1500,yes,113,yes,[ 0.825],roc_auc,6.0
399,399,dictlearn,svc_l1,yes,no,COBRE,40,44,partial correlation,1500,yes,113,yes,[ 0.6375],roc_auc,6.0
400,400,dictlearn,svc_l2,yes,no,COBRE,40,44,partial correlation,1500,yes,113,yes,[ 0.778125],roc_auc,6.0
401,401,dictlearn,ridge,yes,no,COBRE,40,44,partial correlation,1500,yes,113,yes,[ 0.778125],roc_auc,6.0
402,402,dictlearn,svc_l1,yes,no,COBRE,40,44,tangent,1500,yes,113,yes,[ 0.728125],roc_auc,6.0
403,403,dictlearn,svc_l2,yes,no,COBRE,40,44,tangent,1500,yes,113,yes,[ 0.821875],roc_auc,6.0
404,404,dictlearn,ridge,yes,no,COBRE,40,44,tangent,1500,yes,113,yes,[ 0.81875],roc_auc,6.0
405,405,dictlearn,svc_l1,yes,no,COBRE,40,45,correlation,1500,yes,102,yes,[ 0.809375],roc_auc,6.0
406,406,dictlearn,svc_l2,yes,no,COBRE,40,45,correlation,1500,yes,102,yes,[ 0.803125],roc_auc,6.0
407,407,dictlearn,ridge,yes,no,COBRE,40,45,correlation,1500,yes,102,yes,[ 0.815625],roc_auc,6.0
408,408,dictlearn,svc_l1,yes,no,COBRE,40,45,partial correlation,1500,yes,102,yes,[ 0.603125],roc_auc,6.0
409,409,dictlearn,svc_l2,yes,no,COBRE,40,45,partial correlation,1500,yes,102,yes,[ 0.815625],roc_auc,6.0
410,410,dictlearn,ridge,yes,no,COBRE,40,45,partial correlation,1500,yes,102,yes,[ 0.815625],roc_auc,6.0
411,411,dictlearn,svc_l1,yes,no,COBRE,40,45,tangent,1500,yes,102,yes,[ 0.628125],roc_auc,6.0
412,412,dictlearn,svc_l2,yes,no,COBRE,40,45,tangent,1500,yes,102,yes,[ 0.896875],roc_auc,6.0
413,413,dictlearn,ridge,yes,no,COBRE,40,45,tangent,1500,yes,102,yes,[ 0.896875],roc_auc,6.0
414,414,dictlearn,svc_l1,yes,no,COBRE,40,46,correlation,1500,yes,100,yes,[ 0.703125],roc_auc,6.0
415,415,dictlearn,svc_l2,yes,no,COBRE,40,46,correlation,1500,yes,100,yes,[ 0.7875],roc_auc,6.0
416,416,dictlearn,ridge,yes,no,COBRE,40,46,correlation,1500,yes,100,yes,[ 0.78125],roc_auc,6.0
417,417,dictlearn,svc_l1,yes,no,COBRE,40,46,partial correlation,1500,yes,100,yes,[ 0.646875],roc_auc,6.0
418,418,dictlearn,svc_l2,yes,no,COBRE,40,46,partial correlation,1500,yes,100,yes,[ 0.775],roc_auc,6.0
419,419,dictlearn,ridge,yes,no,COBRE,40,46,partial correlation,1500,yes,100,yes,[ 0.778125],roc_auc,6.0
420,420,dictlearn,svc_l1,yes,no,COBRE,40,46,tangent,1500,yes,100,yes,[ 0.7375],roc_auc,6.0
421,421,dictlearn,svc_l2,yes,no,COBRE,40,46,tangent,1500,yes,100,yes,[ 0.865625],roc_auc,6.0
422,422,dictlearn,ridge,yes,no,COBRE,40,46,tangent,1500,yes,100,yes,[ 0.85625],roc_auc,6.0
423,423,dictlearn,svc_l1,yes,no,COBRE,40,47,correlation,1500,yes,115,yes,[ 0.628125],roc_auc,6.0
424,424,dictlearn,svc_l2,yes,no,COBRE,40,47,correlation,1500,yes,115,yes,[ 0.69375],roc_auc,6.0
425,425,dictlearn,ridge,yes,no,COBRE,40,47,correlation,1500,yes,115,yes,[ 0.69375],roc_auc,6.0
426,426,dictlearn,svc_l1,yes,no,COBRE,40,47,partial correlation,1500,yes,115,yes,[ 0.50625],roc_auc,6.0
427,427,dictlearn,svc_l2,yes,no,COBRE,40,47,partial correlation,1500,yes,115,yes,[ 0.771875],roc_auc,6.0
428,428,dictlearn,ridge,yes,no,COBRE,40,47,partial correlation,1500,yes,115,yes,[ 0.775],roc_auc,6.0
429,429,dictlearn,svc_l1,yes,no,COBRE,40,47,tangent,1500,yes,115,yes,[ 0.415625],roc_auc,6.0
430,430,dictlearn,svc_l2,yes,no,COBRE,40,47,tangent,1500,yes,115,yes,[ 0.79375],roc_auc,6.0
431,431,dictlearn,ridge,yes,no,COBRE,40,47,tangent,1500,yes,115,yes,[ 0.796875],roc_auc,6.0
432,432,dictlearn,svc_l1,yes,no,COBRE,40,48,correlation,1500,yes,115,yes,[ 0.6375],roc_auc,6.0
433,433,dictlearn,svc_l2,yes,no,COBRE,40,48,correlation,1500,yes,115,yes,[ 0.828125],roc_auc,6.0
434,434,dictlearn,ridge,yes,no,COBRE,40,48,correlation,1500,yes,115,yes,[ 0.8375],roc_auc,6.0
