,atlas,classifier,dataset,iter_shuffle_split,measure,n_regions,scores,dimensionality
338,ica,ridge,COBRE,37,partial correlation,111,0.740625,40
339,ica,svc_l1,COBRE,37,tangent,111,0.778125,40
340,ica,svc_l2,COBRE,37,tangent,111,0.840625,40
341,ica,ridge,COBRE,37,tangent,111,0.846875,40
342,ica,svc_l1,COBRE,38,correlation,105,0.653125,40
343,ica,svc_l2,COBRE,38,correlation,105,0.640625,40
344,ica,ridge,COBRE,38,correlation,105,0.640625,40
345,ica,svc_l1,COBRE,38,partial correlation,105,0.790625,40
346,ica,svc_l2,COBRE,38,partial correlation,105,0.853125,40
347,ica,ridge,COBRE,38,partial correlation,105,0.853125,40
348,ica,svc_l1,COBRE,38,tangent,105,0.753125,40
349,ica,svc_l2,COBRE,38,tangent,105,0.803125,40
350,ica,ridge,COBRE,38,tangent,105,0.803125,40
351,ica,svc_l1,COBRE,39,correlation,104,0.559375,40
352,ica,svc_l2,COBRE,39,correlation,104,0.64375,40
353,ica,ridge,COBRE,39,correlation,104,0.65,40
354,ica,svc_l1,COBRE,39,partial correlation,104,0.509375,40
355,ica,svc_l2,COBRE,39,partial correlation,104,0.753125,40
356,ica,ridge,COBRE,39,partial correlation,104,0.753125,40
357,ica,svc_l1,COBRE,39,tangent,104,0.6375,40
358,ica,svc_l2,COBRE,39,tangent,104,0.76875,40
359,ica,ridge,COBRE,39,tangent,104,0.771875,40
360,ica,svc_l1,COBRE,40,correlation,111,0.8125,40
361,ica,svc_l2,COBRE,40,correlation,111,0.8375,40
362,ica,ridge,COBRE,40,correlation,111,0.834375,40
363,ica,svc_l1,COBRE,40,partial correlation,111,0.6625,40
364,ica,svc_l2,COBRE,40,partial correlation,111,0.815625,40
365,ica,ridge,COBRE,40,partial correlation,111,0.815625,40
366,ica,svc_l1,COBRE,40,tangent,111,0.71875,40
367,ica,svc_l2,COBRE,40,tangent,111,0.871875,40
368,ica,ridge,COBRE,40,tangent,111,0.875,40
369,ica,svc_l1,COBRE,41,correlation,102,0.6875,40
370,ica,svc_l2,COBRE,41,correlation,102,0.84375,40
371,ica,ridge,COBRE,41,correlation,102,0.8375,40
372,ica,svc_l1,COBRE,41,partial correlation,102,0.6375,40
373,ica,svc_l2,COBRE,41,partial correlation,102,0.85,40
374,ica,ridge,COBRE,41,partial correlation,102,0.85,40
375,ica,svc_l1,COBRE,41,tangent,102,0.721875,40
376,ica,svc_l2,COBRE,41,tangent,102,0.90625,40
377,ica,ridge,COBRE,41,tangent,102,0.903125,40
378,ica,svc_l1,COBRE,42,correlation,104,0.66875,40
379,ica,svc_l2,COBRE,42,correlation,104,0.75625,40
380,ica,ridge,COBRE,42,correlation,104,0.728125,40
381,ica,svc_l1,COBRE,42,partial correlation,104,0.59375,40
382,ica,svc_l2,COBRE,42,partial correlation,104,0.784375,40
383,ica,ridge,COBRE,42,partial correlation,104,0.784375,40
384,ica,svc_l1,COBRE,42,tangent,104,0.69375,40
385,ica,svc_l2,COBRE,42,tangent,104,0.815625,40
386,ica,ridge,COBRE,42,tangent,104,0.8125,40
387,ica,svc_l1,COBRE,43,correlation,112,0.690625,40
388,ica,svc_l2,COBRE,43,correlation,112,0.740625,40
389,ica,ridge,COBRE,43,correlation,112,0.73125,40
390,ica,svc_l1,COBRE,43,partial correlation,112,0.48125,40
391,ica,svc_l2,COBRE,43,partial correlation,112,0.715625,40
392,ica,ridge,COBRE,43,partial correlation,112,0.715625,40
393,ica,svc_l1,COBRE,43,tangent,112,0.71875,40
394,ica,svc_l2,COBRE,43,tangent,112,0.846875,40
395,ica,ridge,COBRE,43,tangent,112,0.84375,40
396,ica,svc_l1,COBRE,44,correlation,104,0.621875,40
397,ica,svc_l2,COBRE,44,correlation,104,0.7125,40
398,ica,ridge,COBRE,44,correlation,104,0.7125,40
399,ica,svc_l1,COBRE,44,partial correlation,104,0.6125,40
400,ica,svc_l2,COBRE,44,partial correlation,104,0.8125,40
401,ica,ridge,COBRE,44,partial correlation,104,0.8125,40
402,ica,svc_l1,COBRE,44,tangent,104,0.73125,40
403,ica,svc_l2,COBRE,44,tangent,104,0.76875,40
404,ica,ridge,COBRE,44,tangent,104,0.771875,40
405,ica,svc_l1,COBRE,45,correlation,102,0.75,40
406,ica,svc_l2,COBRE,45,correlation,102,0.76875,40
407,ica,ridge,COBRE,45,correlation,102,0.778125,40
408,ica,svc_l1,COBRE,45,partial correlation,102,0.58125,40
409,ica,svc_l2,COBRE,45,partial correlation,102,0.803125,40
410,ica,ridge,COBRE,45,partial correlation,102,0.803125,40
411,ica,svc_l1,COBRE,45,tangent,102,0.9125,40
412,ica,svc_l2,COBRE,45,tangent,102,0.903125,40
413,ica,ridge,COBRE,45,tangent,102,0.903125,40
414,ica,svc_l1,COBRE,46,correlation,107,0.73125,40
415,ica,svc_l2,COBRE,46,correlation,107,0.828125,40
416,ica,ridge,COBRE,46,correlation,107,0.825,40
417,ica,svc_l1,COBRE,46,partial correlation,107,0.53125,40
418,ica,svc_l2,COBRE,46,partial correlation,107,0.83125,40
419,ica,ridge,COBRE,46,partial correlation,107,0.8375,40
420,ica,svc_l1,COBRE,46,tangent,107,0.70625,40
421,ica,svc_l2,COBRE,46,tangent,107,0.9,40
422,ica,ridge,COBRE,46,tangent,107,0.903125,40
423,ica,svc_l1,COBRE,47,correlation,95,0.721875,40
424,ica,svc_l2,COBRE,47,correlation,95,0.803125,40
425,ica,ridge,COBRE,47,correlation,95,0.796875,40
426,ica,svc_l1,COBRE,47,partial correlation,95,0.43125,40
427,ica,svc_l2,COBRE,47,partial correlation,95,0.746875,40
428,ica,ridge,COBRE,47,partial correlation,95,0.75,40
429,ica,svc_l1,COBRE,47,tangent,95,0.559375,40
430,ica,svc_l2,COBRE,47,tangent,95,0.871875,40
431,ica,ridge,COBRE,47,tangent,95,0.871875,40
432,ica,svc_l1,COBRE,48,correlation,105,0.65625,40
433,ica,svc_l2,COBRE,48,correlation,105,0.79375,40
434,ica,ridge,COBRE,48,correlation,105,0.790625,40
435,ica,svc_l1,COBRE,48,partial correlation,105,0.528125,40
436,ica,svc_l2,COBRE,48,partial correlation,105,0.784375,40
437,ica,ridge,COBRE,48,partial correlation,105,0.78125,40
438,ica,svc_l1,COBRE,48,tangent,105,0.634375,40
439,ica,svc_l2,COBRE,48,tangent,105,0.8625,40
440,ica,ridge,COBRE,48,tangent,105,0.8625,40
441,ica,svc_l1,COBRE,49,correlation,109,0.775,40
442,ica,svc_l2,COBRE,49,correlation,109,0.815625,40
443,ica,ridge,COBRE,49,correlation,109,0.815625,40
444,ica,svc_l1,COBRE,49,partial correlation,109,0.753125,40
445,ica,svc_l2,COBRE,49,partial correlation,109,0.84375,40
446,ica,ridge,COBRE,49,partial correlation,109,0.846875,40
447,ica,svc_l1,COBRE,49,tangent,109,0.8375,40
448,ica,svc_l2,COBRE,49,tangent,109,0.90625,40
449,ica,ridge,COBRE,49,tangent,109,0.903125,40
450,ica,svc_l1,COBRE,50,correlation,106,0.671875,40
451,ica,svc_l2,COBRE,50,correlation,106,0.7,40
452,ica,ridge,COBRE,50,correlation,106,0.703125,40
453,ica,svc_l1,COBRE,50,partial correlation,106,0.8375,40
454,ica,svc_l2,COBRE,50,partial correlation,106,0.86875,40
455,ica,ridge,COBRE,50,partial correlation,106,0.86875,40
456,ica,svc_l1,COBRE,50,tangent,106,0.834375,40
457,ica,svc_l2,COBRE,50,tangent,106,0.8375,40
458,ica,ridge,COBRE,50,tangent,106,0.840625,40
459,ica,svc_l1,COBRE,51,correlation,112,0.73125,40
460,ica,svc_l2,COBRE,51,correlation,112,0.79375,40
461,ica,ridge,COBRE,51,correlation,112,0.775,40
462,ica,svc_l1,COBRE,51,partial correlation,112,0.5625,40
463,ica,svc_l2,COBRE,51,partial correlation,112,0.809375,40
464,ica,ridge,COBRE,51,partial correlation,112,0.8125,40
465,ica,svc_l1,COBRE,51,tangent,112,0.75,40
466,ica,svc_l2,COBRE,51,tangent,112,0.896875,40
467,ica,ridge,COBRE,51,tangent,112,0.89375,40
468,ica,svc_l1,COBRE,52,correlation,104,0.653125,40
469,ica,svc_l2,COBRE,52,correlation,104,0.721875,40
470,ica,ridge,COBRE,52,correlation,104,0.71875,40
471,ica,svc_l1,COBRE,52,partial correlation,104,0.734375,40
472,ica,svc_l2,COBRE,52,partial correlation,104,0.765625,40
473,ica,ridge,COBRE,52,partial correlation,104,0.765625,40
474,ica,svc_l1,COBRE,52,tangent,104,0.778125,40
475,ica,svc_l2,COBRE,52,tangent,104,0.859375,40
476,ica,ridge,COBRE,52,tangent,104,0.859375,40
477,ica,svc_l1,COBRE,53,correlation,107,0.815625,40
478,ica,svc_l2,COBRE,53,correlation,107,0.815625,40
479,ica,ridge,COBRE,53,correlation,107,0.8125,40
480,ica,svc_l1,COBRE,53,partial correlation,107,0.6125,40
481,ica,svc_l2,COBRE,53,partial correlation,107,0.903125,40
482,ica,ridge,COBRE,53,partial correlation,107,0.903125,40
483,ica,svc_l1,COBRE,53,tangent,107,0.790625,40
484,ica,svc_l2,COBRE,53,tangent,107,0.878125,40
485,ica,ridge,COBRE,53,tangent,107,0.878125,40
486,ica,svc_l1,COBRE,54,correlation,113,0.65625,40
487,ica,svc_l2,COBRE,54,correlation,113,0.75,40
488,ica,ridge,COBRE,54,correlation,113,0.734375,40
489,ica,svc_l1,COBRE,54,partial correlation,113,0.590625,40
490,ica,svc_l2,COBRE,54,partial correlation,113,0.7875,40
491,ica,ridge,COBRE,54,partial correlation,113,0.7875,40
492,ica,svc_l1,COBRE,54,tangent,113,0.628125,40
493,ica,svc_l2,COBRE,54,tangent,113,0.796875,40
494,ica,ridge,COBRE,54,tangent,113,0.79375,40
495,ica,svc_l1,COBRE,55,correlation,98,0.5875,40
496,ica,svc_l2,COBRE,55,correlation,98,0.7,40
497,ica,ridge,COBRE,55,correlation,98,0.6875,40
498,ica,svc_l1,COBRE,55,partial correlation,98,0.68125,40
499,ica,svc_l2,COBRE,55,partial correlation,98,0.640625,40
500,ica,ridge,COBRE,55,partial correlation,98,0.640625,40
501,ica,svc_l1,COBRE,55,tangent,98,0.734375,40
502,ica,svc_l2,COBRE,55,tangent,98,0.690625,40
503,ica,ridge,COBRE,55,tangent,98,0.6875,40
504,ica,svc_l1,COBRE,56,correlation,107,0.521875,40
505,ica,svc_l2,COBRE,56,correlation,107,0.68125,40
506,ica,ridge,COBRE,56,correlation,107,0.68125,40
507,ica,svc_l1,COBRE,56,partial correlation,107,0.490625,40
508,ica,svc_l2,COBRE,56,partial correlation,107,0.796875,40
509,ica,ridge,COBRE,56,partial correlation,107,0.796875,40
510,ica,svc_l1,COBRE,56,tangent,107,0.596875,40
511,ica,svc_l2,COBRE,56,tangent,107,0.821875,40
512,ica,ridge,COBRE,56,tangent,107,0.825,40
513,ica,svc_l1,COBRE,57,correlation,109,0.66875,40
514,ica,svc_l2,COBRE,57,correlation,109,0.759375,40
515,ica,ridge,COBRE,57,correlation,109,0.753125,40
516,ica,svc_l1,COBRE,57,partial correlation,109,0.534375,40
517,ica,svc_l2,COBRE,57,partial correlation,109,0.60625,40
518,ica,ridge,COBRE,57,partial correlation,109,0.609375,40
519,ica,svc_l1,COBRE,57,tangent,109,0.665625,40
520,ica,svc_l2,COBRE,57,tangent,109,0.771875,40
521,ica,ridge,COBRE,57,tangent,109,0.765625,40
522,ica,svc_l1,COBRE,58,correlation,99,0.665625,40
523,ica,svc_l2,COBRE,58,correlation,99,0.8375,40
524,ica,ridge,COBRE,58,correlation,99,0.828125,40
525,ica,svc_l1,COBRE,58,partial correlation,99,0.45625,40
526,ica,svc_l2,COBRE,58,partial correlation,99,0.625,40
527,ica,ridge,COBRE,58,partial correlation,99,0.621875,40
528,ica,svc_l1,COBRE,58,tangent,99,0.615625,40
529,ica,svc_l2,COBRE,58,tangent,99,0.83125,40
530,ica,ridge,COBRE,58,tangent,99,0.828125,40
531,ica,svc_l1,COBRE,59,correlation,112,0.596875,40
532,ica,svc_l2,COBRE,59,correlation,112,0.71875,40
533,ica,ridge,COBRE,59,correlation,112,0.715625,40
534,ica,svc_l1,COBRE,59,partial correlation,112,0.75625,40
535,ica,svc_l2,COBRE,59,partial correlation,112,0.796875,40
536,ica,ridge,COBRE,59,partial correlation,112,0.796875,40
537,ica,svc_l1,COBRE,59,tangent,112,0.81875,40
538,ica,svc_l2,COBRE,59,tangent,112,0.840625,40
539,ica,ridge,COBRE,59,tangent,112,0.840625,40
540,ica,svc_l1,COBRE,60,correlation,108,0.8375,40
541,ica,svc_l2,COBRE,60,correlation,108,0.80625,40
542,ica,ridge,COBRE,60,correlation,108,0.796875,40
543,ica,svc_l1,COBRE,60,partial correlation,108,0.7625,40
544,ica,svc_l2,COBRE,60,partial correlation,108,0.778125,40
545,ica,ridge,COBRE,60,partial correlation,108,0.778125,40
546,ica,svc_l1,COBRE,60,tangent,108,0.803125,40
547,ica,svc_l2,COBRE,60,tangent,108,0.878125,40
548,ica,ridge,COBRE,60,tangent,108,0.875,40
549,ica,svc_l1,COBRE,61,correlation,107,0.721875,40
550,ica,svc_l2,COBRE,61,correlation,107,0.725,40
551,ica,ridge,COBRE,61,correlation,107,0.703125,40
552,ica,svc_l1,COBRE,61,partial correlation,107,0.609375,40
553,ica,svc_l2,COBRE,61,partial correlation,107,0.73125,40
554,ica,ridge,COBRE,61,partial correlation,107,0.73125,40
555,ica,svc_l1,COBRE,61,tangent,107,0.609375,40
556,ica,svc_l2,COBRE,61,tangent,107,0.7375,40
557,ica,ridge,COBRE,61,tangent,107,0.7375,40
558,ica,svc_l1,COBRE,62,correlation,114,0.653125,40
559,ica,svc_l2,COBRE,62,correlation,114,0.7875,40
560,ica,ridge,COBRE,62,correlation,114,0.76875,40
561,ica,svc_l1,COBRE,62,partial correlation,114,0.659375,40
562,ica,svc_l2,COBRE,62,partial correlation,114,0.884375,40
563,ica,ridge,COBRE,62,partial correlation,114,0.8875,40
564,ica,svc_l1,COBRE,62,tangent,114,0.7375,40
565,ica,svc_l2,COBRE,62,tangent,114,0.940625,40
566,ica,ridge,COBRE,62,tangent,114,0.940625,40
567,ica,svc_l1,COBRE,63,correlation,101,0.696875,40
568,ica,svc_l2,COBRE,63,correlation,101,0.75625,40
569,ica,ridge,COBRE,63,correlation,101,0.75,40
570,ica,svc_l1,COBRE,63,partial correlation,101,0.609375,40
571,ica,svc_l2,COBRE,63,partial correlation,101,0.79375,40
572,ica,ridge,COBRE,63,partial correlation,101,0.79375,40
573,ica,svc_l1,COBRE,63,tangent,101,0.73125,40
574,ica,svc_l2,COBRE,63,tangent,101,0.840625,40
575,ica,ridge,COBRE,63,tangent,101,0.840625,40
576,ica,svc_l1,COBRE,64,correlation,106,0.725,40
577,ica,svc_l2,COBRE,64,correlation,106,0.8,40
578,ica,ridge,COBRE,64,correlation,106,0.8,40
579,ica,svc_l1,COBRE,64,partial correlation,106,0.53125,40
580,ica,svc_l2,COBRE,64,partial correlation,106,0.778125,40
581,ica,ridge,COBRE,64,partial correlation,106,0.778125,40
582,ica,svc_l1,COBRE,64,tangent,106,0.6875,40
583,ica,svc_l2,COBRE,64,tangent,106,0.821875,40
584,ica,ridge,COBRE,64,tangent,106,0.821875,40
585,ica,svc_l1,COBRE,65,correlation,106,0.725,40
586,ica,svc_l2,COBRE,65,correlation,106,0.78125,40
587,ica,ridge,COBRE,65,correlation,106,0.778125,40
588,ica,svc_l1,COBRE,65,partial correlation,106,0.646875,40
589,ica,svc_l2,COBRE,65,partial correlation,106,0.83125,40
590,ica,ridge,COBRE,65,partial correlation,106,0.83125,40
591,ica,svc_l1,COBRE,65,tangent,106,0.69375,40
592,ica,svc_l2,COBRE,65,tangent,106,0.85,40
593,ica,ridge,COBRE,65,tangent,106,0.853125,40
594,ica,svc_l1,COBRE,66,correlation,108,0.75625,40
595,ica,svc_l2,COBRE,66,correlation,108,0.896875,40
596,ica,ridge,COBRE,66,correlation,108,0.890625,40
597,ica,svc_l1,COBRE,66,partial correlation,108,0.571875,40
598,ica,svc_l2,COBRE,66,partial correlation,108,0.815625,40
599,ica,ridge,COBRE,66,partial correlation,108,0.815625,40
600,ica,svc_l1,COBRE,66,tangent,108,0.8125,40
601,ica,svc_l2,COBRE,66,tangent,108,0.9375,40
602,ica,ridge,COBRE,66,tangent,108,0.940625,40
603,ica,svc_l1,COBRE,67,correlation,108,0.734375,40
604,ica,svc_l2,COBRE,67,correlation,108,0.725,40
605,ica,ridge,COBRE,67,correlation,108,0.7375,40
606,ica,svc_l1,COBRE,67,partial correlation,108,0.625,40
607,ica,svc_l2,COBRE,67,partial correlation,108,0.71875,40
608,ica,ridge,COBRE,67,partial correlation,108,0.71875,40
609,ica,svc_l1,COBRE,67,tangent,108,0.646875,40
610,ica,svc_l2,COBRE,67,tangent,108,0.7875,40
611,ica,ridge,COBRE,67,tangent,108,0.7875,40
612,ica,svc_l1,COBRE,68,correlation,99,0.634375,40
613,ica,svc_l2,COBRE,68,correlation,99,0.775,40
614,ica,ridge,COBRE,68,correlation,99,0.765625,40
615,ica,svc_l1,COBRE,68,partial correlation,99,0.49375,40
616,ica,svc_l2,COBRE,68,partial correlation,99,0.803125,40
617,ica,ridge,COBRE,68,partial correlation,99,0.803125,40
618,ica,svc_l1,COBRE,68,tangent,99,0.64375,40
619,ica,svc_l2,COBRE,68,tangent,99,0.896875,40
620,ica,ridge,COBRE,68,tangent,99,0.89375,40
621,ica,svc_l1,COBRE,69,correlation,108,0.821875,40
622,ica,svc_l2,COBRE,69,correlation,108,0.88125,40
623,ica,ridge,COBRE,69,correlation,108,0.88125,40
624,ica,svc_l1,COBRE,69,partial correlation,108,0.625,40
625,ica,svc_l2,COBRE,69,partial correlation,108,0.8125,40
626,ica,ridge,COBRE,69,partial correlation,108,0.8125,40
627,ica,svc_l1,COBRE,69,tangent,108,0.734375,40
628,ica,svc_l2,COBRE,69,tangent,108,0.9125,40
629,ica,ridge,COBRE,69,tangent,108,0.9125,40
630,ica,svc_l1,COBRE,70,correlation,103,0.690625,40
631,ica,svc_l2,COBRE,70,correlation,103,0.7375,40
632,ica,ridge,COBRE,70,correlation,103,0.73125,40
633,ica,svc_l1,COBRE,70,partial correlation,103,0.565625,40
634,ica,svc_l2,COBRE,70,partial correlation,103,0.896875,40
635,ica,ridge,COBRE,70,partial correlation,103,0.89375,40
636,ica,svc_l1,COBRE,70,tangent,103,0.765625,40
637,ica,svc_l2,COBRE,70,tangent,103,0.909375,40
638,ica,ridge,COBRE,70,tangent,103,0.909375,40
639,ica,svc_l1,COBRE,71,correlation,108,0.79375,40
640,ica,svc_l2,COBRE,71,correlation,108,0.8,40
641,ica,ridge,COBRE,71,correlation,108,0.80625,40
642,ica,svc_l1,COBRE,71,partial correlation,108,0.53125,40
643,ica,svc_l2,COBRE,71,partial correlation,108,0.909375,40
644,ica,ridge,COBRE,71,partial correlation,108,0.909375,40
645,ica,svc_l1,COBRE,71,tangent,108,0.7875,40
646,ica,svc_l2,COBRE,71,tangent,108,0.9,40
647,ica,ridge,COBRE,71,tangent,108,0.9,40
648,ica,svc_l1,COBRE,72,correlation,109,0.590625,40
649,ica,svc_l2,COBRE,72,correlation,109,0.6625,40
650,ica,ridge,COBRE,72,correlation,109,0.659375,40
651,ica,svc_l1,COBRE,72,partial correlation,109,0.621875,40
652,ica,svc_l2,COBRE,72,partial correlation,109,0.7625,40
653,ica,ridge,COBRE,72,partial correlation,109,0.7625,40
654,ica,svc_l1,COBRE,72,tangent,109,0.546875,40
655,ica,svc_l2,COBRE,72,tangent,109,0.796875,40
656,ica,ridge,COBRE,72,tangent,109,0.796875,40
657,ica,svc_l1,COBRE,73,correlation,100,0.528125,40
658,ica,svc_l2,COBRE,73,correlation,100,0.603125,40
659,ica,ridge,COBRE,73,correlation,100,0.5875,40
660,ica,svc_l1,COBRE,73,partial correlation,100,0.7625,40
661,ica,svc_l2,COBRE,73,partial correlation,100,0.81875,40
662,ica,ridge,COBRE,73,partial correlation,100,0.81875,40
663,ica,svc_l1,COBRE,73,tangent,100,0.7125,40
664,ica,svc_l2,COBRE,73,tangent,100,0.778125,40
665,ica,ridge,COBRE,73,tangent,100,0.78125,40
666,ica,svc_l1,COBRE,74,correlation,105,0.85,40
667,ica,svc_l2,COBRE,74,correlation,105,0.815625,40
668,ica,ridge,COBRE,74,correlation,105,0.81875,40
669,ica,svc_l1,COBRE,74,partial correlation,105,0.65625,40
670,ica,svc_l2,COBRE,74,partial correlation,105,0.8375,40
671,ica,ridge,COBRE,74,partial correlation,105,0.8375,40
672,ica,svc_l1,COBRE,74,tangent,105,0.65625,40
673,ica,svc_l2,COBRE,74,tangent,105,0.86875,40
674,ica,ridge,COBRE,74,tangent,105,0.865625,40
675,ica,svc_l1,COBRE,75,correlation,107,0.671875,40
676,ica,svc_l2,COBRE,75,correlation,107,0.6375,40
677,ica,ridge,COBRE,75,correlation,107,0.640625,40
678,ica,svc_l1,COBRE,75,partial correlation,107,0.521875,40
679,ica,svc_l2,COBRE,75,partial correlation,107,0.828125,40
680,ica,ridge,COBRE,75,partial correlation,107,0.828125,40
681,ica,svc_l1,COBRE,75,tangent,107,0.653125,40
682,ica,svc_l2,COBRE,75,tangent,107,0.81875,40
683,ica,ridge,COBRE,75,tangent,107,0.815625,40
684,ica,svc_l1,COBRE,76,correlation,107,0.678125,40
685,ica,svc_l2,COBRE,76,correlation,107,0.709375,40
686,ica,ridge,COBRE,76,correlation,107,0.69375,40
687,ica,svc_l1,COBRE,76,partial correlation,107,0.60625,40
688,ica,svc_l2,COBRE,76,partial correlation,107,0.8625,40
689,ica,ridge,COBRE,76,partial correlation,107,0.8625,40
690,ica,svc_l1,COBRE,76,tangent,107,0.7,40
691,ica,svc_l2,COBRE,76,tangent,107,0.8125,40
692,ica,ridge,COBRE,76,tangent,107,0.8125,40
693,ica,svc_l1,COBRE,77,correlation,102,0.528125,40
694,ica,svc_l2,COBRE,77,correlation,102,0.69375,40
695,ica,ridge,COBRE,77,correlation,102,0.68125,40
696,ica,svc_l1,COBRE,77,partial correlation,102,0.64375,40
697,ica,svc_l2,COBRE,77,partial correlation,102,0.728125,40
698,ica,ridge,COBRE,77,partial correlation,102,0.725,40
699,ica,svc_l1,COBRE,77,tangent,102,0.690625,40
700,ica,svc_l2,COBRE,77,tangent,102,0.765625,40
701,ica,ridge,COBRE,77,tangent,102,0.765625,40
702,ica,svc_l1,COBRE,78,correlation,104,0.6625,40
703,ica,svc_l2,COBRE,78,correlation,104,0.7625,40
704,ica,ridge,COBRE,78,correlation,104,0.753125,40
705,ica,svc_l1,COBRE,78,partial correlation,104,0.746875,40
706,ica,svc_l2,COBRE,78,partial correlation,104,0.771875,40
707,ica,ridge,COBRE,78,partial correlation,104,0.775,40
708,ica,svc_l1,COBRE,78,tangent,104,0.7375,40
709,ica,svc_l2,COBRE,78,tangent,104,0.875,40
710,ica,ridge,COBRE,78,tangent,104,0.875,40
711,ica,svc_l1,COBRE,79,correlation,111,0.69375,40
712,ica,svc_l2,COBRE,79,correlation,111,0.834375,40
713,ica,ridge,COBRE,79,correlation,111,0.828125,40
714,ica,svc_l1,COBRE,79,partial correlation,111,0.6375,40
715,ica,svc_l2,COBRE,79,partial correlation,111,0.8,40
716,ica,ridge,COBRE,79,partial correlation,111,0.803125,40
717,ica,svc_l1,COBRE,79,tangent,111,0.590625,40
718,ica,svc_l2,COBRE,79,tangent,111,0.9,40
719,ica,ridge,COBRE,79,tangent,111,0.903125,40
720,ica,svc_l1,COBRE,80,correlation,105,0.65625,40
721,ica,svc_l2,COBRE,80,correlation,105,0.68125,40
722,ica,ridge,COBRE,80,correlation,105,0.678125,40
723,ica,svc_l1,COBRE,80,partial correlation,105,0.45,40
724,ica,svc_l2,COBRE,80,partial correlation,105,0.79375,40
725,ica,ridge,COBRE,80,partial correlation,105,0.79375,40
726,ica,svc_l1,COBRE,80,tangent,105,0.5625,40
727,ica,svc_l2,COBRE,80,tangent,105,0.778125,40
728,ica,ridge,COBRE,80,tangent,105,0.775,40
729,ica,svc_l1,COBRE,81,correlation,102,0.6375,40
730,ica,svc_l2,COBRE,81,correlation,102,0.821875,40
731,ica,ridge,COBRE,81,correlation,102,0.815625,40
732,ica,svc_l1,COBRE,81,partial correlation,102,0.69375,40
733,ica,svc_l2,COBRE,81,partial correlation,102,0.8,40
734,ica,ridge,COBRE,81,partial correlation,102,0.8,40
735,ica,svc_l1,COBRE,81,tangent,102,0.709375,40
736,ica,svc_l2,COBRE,81,tangent,102,0.796875,40
737,ica,ridge,COBRE,81,tangent,102,0.796875,40
738,ica,svc_l1,COBRE,82,correlation,109,0.659375,40
739,ica,svc_l2,COBRE,82,correlation,109,0.765625,40
740,ica,ridge,COBRE,82,correlation,109,0.765625,40
741,ica,svc_l1,COBRE,82,partial correlation,109,0.76875,40
742,ica,svc_l2,COBRE,82,partial correlation,109,0.8125,40
743,ica,ridge,COBRE,82,partial correlation,109,0.81875,40
744,ica,svc_l1,COBRE,82,tangent,109,0.65625,40
745,ica,svc_l2,COBRE,82,tangent,109,0.8375,40
746,ica,ridge,COBRE,82,tangent,109,0.8375,40
747,ica,svc_l1,COBRE,83,correlation,106,0.678125,40
748,ica,svc_l2,COBRE,83,correlation,106,0.815625,40
749,ica,ridge,COBRE,83,correlation,106,0.8125,40
750,ica,svc_l1,COBRE,83,partial correlation,106,0.621875,40
751,ica,svc_l2,COBRE,83,partial correlation,106,0.809375,40
752,ica,ridge,COBRE,83,partial correlation,106,0.809375,40
753,ica,svc_l1,COBRE,83,tangent,106,0.728125,40
754,ica,svc_l2,COBRE,83,tangent,106,0.86875,40
755,ica,ridge,COBRE,83,tangent,106,0.86875,40
756,ica,svc_l1,COBRE,84,correlation,100,0.725,40
757,ica,svc_l2,COBRE,84,correlation,100,0.68125,40
758,ica,ridge,COBRE,84,correlation,100,0.696875,40
759,ica,svc_l1,COBRE,84,partial correlation,100,0.6,40
760,ica,svc_l2,COBRE,84,partial correlation,100,0.8625,40
761,ica,ridge,COBRE,84,partial correlation,100,0.8625,40
762,ica,svc_l1,COBRE,84,tangent,100,0.69375,40
763,ica,svc_l2,COBRE,84,tangent,100,0.871875,40
764,ica,ridge,COBRE,84,tangent,100,0.871875,40
765,ica,svc_l1,COBRE,85,correlation,103,0.675,40
766,ica,svc_l2,COBRE,85,correlation,103,0.775,40
767,ica,ridge,COBRE,85,correlation,103,0.78125,40
768,ica,svc_l1,COBRE,85,partial correlation,103,0.590625,40
769,ica,svc_l2,COBRE,85,partial correlation,103,0.809375,40
770,ica,ridge,COBRE,85,partial correlation,103,0.8125,40
771,ica,svc_l1,COBRE,85,tangent,103,0.56875,40
772,ica,svc_l2,COBRE,85,tangent,103,0.86875,40
773,ica,ridge,COBRE,85,tangent,103,0.865625,40
774,ica,svc_l1,COBRE,86,correlation,110,0.715625,40
775,ica,svc_l2,COBRE,86,correlation,110,0.784375,40
776,ica,ridge,COBRE,86,correlation,110,0.78125,40
777,ica,svc_l1,COBRE,86,partial correlation,110,0.59375,40
778,ica,svc_l2,COBRE,86,partial correlation,110,0.890625,40
779,ica,ridge,COBRE,86,partial correlation,110,0.890625,40
780,ica,svc_l1,COBRE,86,tangent,110,0.8125,40
781,ica,svc_l2,COBRE,86,tangent,110,0.91875,40
782,ica,ridge,COBRE,86,tangent,110,0.921875,40
783,ica,svc_l1,COBRE,87,correlation,106,0.690625,40
784,ica,svc_l2,COBRE,87,correlation,106,0.625,40
785,ica,ridge,COBRE,87,correlation,106,0.621875,40
786,ica,svc_l1,COBRE,87,partial correlation,106,0.6625,40
787,ica,svc_l2,COBRE,87,partial correlation,106,0.825,40
788,ica,ridge,COBRE,87,partial correlation,106,0.825,40
