,Unnamed: 0,atlas,classifier,compcor_10,connectome_regress,dataset,iter_shuffle_split,measure,motion_regress,n_clusters,n_components,n_iter,n_regions,scores,scoring,smoothing_fwhm
220,220,ho_cort_symm_split,svc_l2,yes,no,COBRE,8.0,partial correlation,yes,,,,96,[ 0.740625],roc_auc,6.0
221,221,ho_cort_symm_split,ridge,yes,no,COBRE,8.0,partial correlation,yes,,,,96,[ 0.740625],roc_auc,6.0
222,222,ho_cort_symm_split,svc_l1,yes,no,COBRE,8.0,tangent,yes,,,,96,[ 0.50625],roc_auc,6.0
223,223,ho_cort_symm_split,svc_l2,yes,no,COBRE,8.0,tangent,yes,,,,96,[ 0.69375],roc_auc,6.0
224,224,ho_cort_symm_split,ridge,yes,no,COBRE,8.0,tangent,yes,,,,96,[ 0.69375],roc_auc,6.0
225,225,aal_spm12,svc_l1,yes,no,COBRE,8.0,correlation,yes,,,,117,[ 0.6625],roc_auc,6.0
226,226,aal_spm12,svc_l2,yes,no,COBRE,8.0,correlation,yes,,,,117,[ 0.80625],roc_auc,6.0
227,227,aal_spm12,ridge,yes,no,COBRE,8.0,correlation,yes,,,,117,[ 0.8],roc_auc,6.0
228,228,aal_spm12,svc_l1,yes,no,COBRE,8.0,partial correlation,yes,,,,117,[ 0.6375],roc_auc,6.0
229,229,aal_spm12,svc_l2,yes,no,COBRE,8.0,partial correlation,yes,,,,117,[ 0.840625],roc_auc,6.0
230,230,aal_spm12,ridge,yes,no,COBRE,8.0,partial correlation,yes,,,,117,[ 0.84375],roc_auc,6.0
231,231,aal_spm12,svc_l1,yes,no,COBRE,8.0,tangent,yes,,,,117,[ 0.5875],roc_auc,6.0
232,232,aal_spm12,svc_l2,yes,no,COBRE,8.0,tangent,yes,,,,117,[ 0.840625],roc_auc,6.0
233,233,aal_spm12,ridge,yes,no,COBRE,8.0,tangent,yes,,,,117,[ 0.840625],roc_auc,6.0
234,234,basc_scale122,svc_l1,yes,no,COBRE,8.0,correlation,yes,,,,122,[ 0.790625],roc_auc,6.0
235,235,basc_scale122,svc_l2,yes,no,COBRE,8.0,correlation,yes,,,,122,[ 0.76875],roc_auc,6.0
236,236,basc_scale122,ridge,yes,no,COBRE,8.0,correlation,yes,,,,122,[ 0.76875],roc_auc,6.0
237,237,basc_scale122,svc_l1,yes,no,COBRE,8.0,partial correlation,yes,,,,122,[ 0.55625],roc_auc,6.0
238,238,basc_scale122,svc_l2,yes,no,COBRE,8.0,partial correlation,yes,,,,122,[ 0.81875],roc_auc,6.0
239,239,basc_scale122,ridge,yes,no,COBRE,8.0,partial correlation,yes,,,,122,[ 0.81875],roc_auc,6.0
240,240,basc_scale122,svc_l1,yes,no,COBRE,8.0,tangent,yes,,,,122,[ 0.575],roc_auc,6.0
241,241,basc_scale122,svc_l2,yes,no,COBRE,8.0,tangent,yes,,,,122,[ 0.846875],roc_auc,6.0
242,242,basc_scale122,ridge,yes,no,COBRE,8.0,tangent,yes,,,,122,[ 0.85],roc_auc,6.0
243,243,ho_cort_symm_split,svc_l1,yes,no,COBRE,9.0,correlation,yes,,,,96,[ 0.78125],roc_auc,6.0
244,244,ho_cort_symm_split,svc_l2,yes,no,COBRE,9.0,correlation,yes,,,,96,[ 0.825],roc_auc,6.0
245,245,ho_cort_symm_split,ridge,yes,no,COBRE,9.0,correlation,yes,,,,96,[ 0.85],roc_auc,6.0
246,246,ho_cort_symm_split,svc_l1,yes,no,COBRE,9.0,partial correlation,yes,,,,96,[ 0.490625],roc_auc,6.0
247,247,ho_cort_symm_split,svc_l2,yes,no,COBRE,9.0,partial correlation,yes,,,,96,[ 0.734375],roc_auc,6.0
248,248,ho_cort_symm_split,ridge,yes,no,COBRE,9.0,partial correlation,yes,,,,96,[ 0.73125],roc_auc,6.0
249,249,ho_cort_symm_split,svc_l1,yes,no,COBRE,9.0,tangent,yes,,,,96,[ 0.684375],roc_auc,6.0
250,250,ho_cort_symm_split,svc_l2,yes,no,COBRE,9.0,tangent,yes,,,,96,[ 0.846875],roc_auc,6.0
251,251,ho_cort_symm_split,ridge,yes,no,COBRE,9.0,tangent,yes,,,,96,[ 0.84375],roc_auc,6.0
252,252,aal_spm12,svc_l1,yes,no,COBRE,9.0,correlation,yes,,,,117,[ 0.65],roc_auc,6.0
253,253,aal_spm12,svc_l2,yes,no,COBRE,9.0,correlation,yes,,,,117,[ 0.725],roc_auc,6.0
254,254,aal_spm12,ridge,yes,no,COBRE,9.0,correlation,yes,,,,117,[ 0.721875],roc_auc,6.0
255,255,aal_spm12,svc_l1,yes,no,COBRE,9.0,partial correlation,yes,,,,117,[ 0.484375],roc_auc,6.0
256,256,aal_spm12,svc_l2,yes,no,COBRE,9.0,partial correlation,yes,,,,117,[ 0.784375],roc_auc,6.0
257,257,aal_spm12,ridge,yes,no,COBRE,9.0,partial correlation,yes,,,,117,[ 0.784375],roc_auc,6.0
258,258,aal_spm12,svc_l1,yes,no,COBRE,9.0,tangent,yes,,,,117,[ 0.6625],roc_auc,6.0
259,259,aal_spm12,svc_l2,yes,no,COBRE,9.0,tangent,yes,,,,117,[ 0.846875],roc_auc,6.0
260,260,aal_spm12,ridge,yes,no,COBRE,9.0,tangent,yes,,,,117,[ 0.85],roc_auc,6.0
261,261,basc_scale122,svc_l1,yes,no,COBRE,9.0,correlation,yes,,,,122,[ 0.621875],roc_auc,6.0
262,262,basc_scale122,svc_l2,yes,no,COBRE,9.0,correlation,yes,,,,122,[ 0.821875],roc_auc,6.0
263,263,basc_scale122,ridge,yes,no,COBRE,9.0,correlation,yes,,,,122,[ 0.80625],roc_auc,6.0
264,264,basc_scale122,svc_l1,yes,no,COBRE,9.0,partial correlation,yes,,,,122,[ 0.525],roc_auc,6.0
265,265,basc_scale122,svc_l2,yes,no,COBRE,9.0,partial correlation,yes,,,,122,[ 0.778125],roc_auc,6.0
266,266,basc_scale122,ridge,yes,no,COBRE,9.0,partial correlation,yes,,,,122,[ 0.775],roc_auc,6.0
267,267,basc_scale122,svc_l1,yes,no,COBRE,9.0,tangent,yes,,,,122,[ 0.7375],roc_auc,6.0
268,268,basc_scale122,svc_l2,yes,no,COBRE,9.0,tangent,yes,,,,122,[ 0.8625],roc_auc,6.0
269,269,basc_scale122,ridge,yes,no,COBRE,9.0,tangent,yes,,,,122,[ 0.865625],roc_auc,6.0
270,270,ho_cort_symm_split,svc_l1,yes,no,COBRE,10.0,correlation,yes,,,,96,[ 0.60625],roc_auc,6.0
271,271,ho_cort_symm_split,svc_l2,yes,no,COBRE,10.0,correlation,yes,,,,96,[ 0.665625],roc_auc,6.0
272,272,ho_cort_symm_split,ridge,yes,no,COBRE,10.0,correlation,yes,,,,96,[ 0.640625],roc_auc,6.0
273,273,ho_cort_symm_split,svc_l1,yes,no,COBRE,10.0,partial correlation,yes,,,,96,[ 0.53125],roc_auc,6.0
274,274,ho_cort_symm_split,svc_l2,yes,no,COBRE,10.0,partial correlation,yes,,,,96,[ 0.53125],roc_auc,6.0
275,275,ho_cort_symm_split,ridge,yes,no,COBRE,10.0,partial correlation,yes,,,,96,[ 0.5375],roc_auc,6.0
276,276,ho_cort_symm_split,svc_l1,yes,no,COBRE,10.0,tangent,yes,,,,96,[ 0.540625],roc_auc,6.0
277,277,ho_cort_symm_split,svc_l2,yes,no,COBRE,10.0,tangent,yes,,,,96,[ 0.634375],roc_auc,6.0
278,278,ho_cort_symm_split,ridge,yes,no,COBRE,10.0,tangent,yes,,,,96,[ 0.634375],roc_auc,6.0
279,279,aal_spm12,svc_l1,yes,no,COBRE,10.0,correlation,yes,,,,117,[ 0.696875],roc_auc,6.0
280,280,aal_spm12,svc_l2,yes,no,COBRE,10.0,correlation,yes,,,,117,[ 0.690625],roc_auc,6.0
281,281,aal_spm12,ridge,yes,no,COBRE,10.0,correlation,yes,,,,117,[ 0.7],roc_auc,6.0
282,282,aal_spm12,svc_l1,yes,no,COBRE,10.0,partial correlation,yes,,,,117,[ 0.484375],roc_auc,6.0
283,283,aal_spm12,svc_l2,yes,no,COBRE,10.0,partial correlation,yes,,,,117,[ 0.5875],roc_auc,6.0
284,284,aal_spm12,ridge,yes,no,COBRE,10.0,partial correlation,yes,,,,117,[ 0.584375],roc_auc,6.0
285,285,aal_spm12,svc_l1,yes,no,COBRE,10.0,tangent,yes,,,,117,[ 0.5375],roc_auc,6.0
286,286,aal_spm12,svc_l2,yes,no,COBRE,10.0,tangent,yes,,,,117,[ 0.675],roc_auc,6.0
287,287,aal_spm12,ridge,yes,no,COBRE,10.0,tangent,yes,,,,117,[ 0.671875],roc_auc,6.0
288,288,basc_scale122,svc_l1,yes,no,COBRE,10.0,correlation,yes,,,,122,[ 0.71875],roc_auc,6.0
289,289,basc_scale122,svc_l2,yes,no,COBRE,10.0,correlation,yes,,,,122,[ 0.68125],roc_auc,6.0
290,290,basc_scale122,ridge,yes,no,COBRE,10.0,correlation,yes,,,,122,[ 0.684375],roc_auc,6.0
291,291,basc_scale122,svc_l1,yes,no,COBRE,10.0,partial correlation,yes,,,,122,[ 0.653125],roc_auc,6.0
292,292,basc_scale122,svc_l2,yes,no,COBRE,10.0,partial correlation,yes,,,,122,[ 0.7375],roc_auc,6.0
293,293,basc_scale122,ridge,yes,no,COBRE,10.0,partial correlation,yes,,,,122,[ 0.7375],roc_auc,6.0
294,294,basc_scale122,svc_l1,yes,no,COBRE,10.0,tangent,yes,,,,122,[ 0.671875],roc_auc,6.0
295,295,basc_scale122,svc_l2,yes,no,COBRE,10.0,tangent,yes,,,,122,[ 0.78125],roc_auc,6.0
296,296,basc_scale122,ridge,yes,no,COBRE,10.0,tangent,yes,,,,122,[ 0.778125],roc_auc,6.0
297,297,ho_cort_symm_split,svc_l1,yes,no,COBRE,11.0,correlation,yes,,,,96,[ 0.85],roc_auc,6.0
298,298,ho_cort_symm_split,svc_l2,yes,no,COBRE,11.0,correlation,yes,,,,96,[ 0.834375],roc_auc,6.0
299,299,ho_cort_symm_split,ridge,yes,no,COBRE,11.0,correlation,yes,,,,96,[ 0.8375],roc_auc,6.0
300,300,ho_cort_symm_split,svc_l1,yes,no,COBRE,11.0,partial correlation,yes,,,,96,[ 0.521875],roc_auc,6.0
301,301,ho_cort_symm_split,svc_l2,yes,no,COBRE,11.0,partial correlation,yes,,,,96,[ 0.659375],roc_auc,6.0
302,302,ho_cort_symm_split,ridge,yes,no,COBRE,11.0,partial correlation,yes,,,,96,[ 0.659375],roc_auc,6.0
303,303,ho_cort_symm_split,svc_l1,yes,no,COBRE,11.0,tangent,yes,,,,96,[ 0.675],roc_auc,6.0
304,304,ho_cort_symm_split,svc_l2,yes,no,COBRE,11.0,tangent,yes,,,,96,[ 0.8125],roc_auc,6.0
305,305,ho_cort_symm_split,ridge,yes,no,COBRE,11.0,tangent,yes,,,,96,[ 0.809375],roc_auc,6.0
306,306,aal_spm12,svc_l1,yes,no,COBRE,11.0,correlation,yes,,,,117,[ 0.8125],roc_auc,6.0
307,307,aal_spm12,svc_l2,yes,no,COBRE,11.0,correlation,yes,,,,117,[ 0.828125],roc_auc,6.0
308,308,aal_spm12,ridge,yes,no,COBRE,11.0,correlation,yes,,,,117,[ 0.828125],roc_auc,6.0
309,309,aal_spm12,svc_l1,yes,no,COBRE,11.0,partial correlation,yes,,,,117,[ 0.603125],roc_auc,6.0
310,310,aal_spm12,svc_l2,yes,no,COBRE,11.0,partial correlation,yes,,,,117,[ 0.84375],roc_auc,6.0
311,311,aal_spm12,ridge,yes,no,COBRE,11.0,partial correlation,yes,,,,117,[ 0.84375],roc_auc,6.0
312,312,aal_spm12,svc_l1,yes,no,COBRE,11.0,tangent,yes,,,,117,[ 0.7125],roc_auc,6.0
313,313,aal_spm12,svc_l2,yes,no,COBRE,11.0,tangent,yes,,,,117,[ 0.909375],roc_auc,6.0
314,314,aal_spm12,ridge,yes,no,COBRE,11.0,tangent,yes,,,,117,[ 0.90625],roc_auc,6.0
315,315,basc_scale122,svc_l1,yes,no,COBRE,11.0,correlation,yes,,,,122,[ 0.8125],roc_auc,6.0
316,316,basc_scale122,svc_l2,yes,no,COBRE,11.0,correlation,yes,,,,122,[ 0.834375],roc_auc,6.0
317,317,basc_scale122,ridge,yes,no,COBRE,11.0,correlation,yes,,,,122,[ 0.828125],roc_auc,6.0
318,318,basc_scale122,svc_l1,yes,no,COBRE,11.0,partial correlation,yes,,,,122,[ 0.615625],roc_auc,6.0
319,319,basc_scale122,svc_l2,yes,no,COBRE,11.0,partial correlation,yes,,,,122,[ 0.915625],roc_auc,6.0
320,320,basc_scale122,ridge,yes,no,COBRE,11.0,partial correlation,yes,,,,122,[ 0.915625],roc_auc,6.0
321,321,basc_scale122,svc_l1,yes,no,COBRE,11.0,tangent,yes,,,,122,[ 0.765625],roc_auc,6.0
322,322,basc_scale122,svc_l2,yes,no,COBRE,11.0,tangent,yes,,,,122,[ 0.91875],roc_auc,6.0
323,323,basc_scale122,ridge,yes,no,COBRE,11.0,tangent,yes,,,,122,[ 0.91875],roc_auc,6.0
324,324,ho_cort_symm_split,svc_l1,yes,no,COBRE,12.0,correlation,yes,,,,96,[ 0.69375],roc_auc,6.0
325,325,ho_cort_symm_split,svc_l2,yes,no,COBRE,12.0,correlation,yes,,,,96,[ 0.8],roc_auc,6.0
326,326,ho_cort_symm_split,ridge,yes,no,COBRE,12.0,correlation,yes,,,,96,[ 0.7875],roc_auc,6.0
327,327,ho_cort_symm_split,svc_l1,yes,no,COBRE,12.0,partial correlation,yes,,,,96,[ 0.646875],roc_auc,6.0
328,328,ho_cort_symm_split,svc_l2,yes,no,COBRE,12.0,partial correlation,yes,,,,96,[ 0.715625],roc_auc,6.0
329,329,ho_cort_symm_split,ridge,yes,no,COBRE,12.0,partial correlation,yes,,,,96,[ 0.709375],roc_auc,6.0
330,330,ho_cort_symm_split,svc_l1,yes,no,COBRE,12.0,tangent,yes,,,,96,[ 0.65],roc_auc,6.0
331,331,ho_cort_symm_split,svc_l2,yes,no,COBRE,12.0,tangent,yes,,,,96,[ 0.815625],roc_auc,6.0
332,332,ho_cort_symm_split,ridge,yes,no,COBRE,12.0,tangent,yes,,,,96,[ 0.809375],roc_auc,6.0
333,333,aal_spm12,svc_l1,yes,no,COBRE,12.0,correlation,yes,,,,117,[ 0.553125],roc_auc,6.0
334,334,aal_spm12,svc_l2,yes,no,COBRE,12.0,correlation,yes,,,,117,[ 0.771875],roc_auc,6.0
335,335,aal_spm12,ridge,yes,no,COBRE,12.0,correlation,yes,,,,117,[ 0.778125],roc_auc,6.0
336,336,aal_spm12,svc_l1,yes,no,COBRE,12.0,partial correlation,yes,,,,117,[ 0.40625],roc_auc,6.0
337,337,aal_spm12,svc_l2,yes,no,COBRE,12.0,partial correlation,yes,,,,117,[ 0.7],roc_auc,6.0
338,338,aal_spm12,ridge,yes,no,COBRE,12.0,partial correlation,yes,,,,117,[ 0.7],roc_auc,6.0
339,339,aal_spm12,svc_l1,yes,no,COBRE,12.0,tangent,yes,,,,117,[ 0.56875],roc_auc,6.0
340,340,aal_spm12,svc_l2,yes,no,COBRE,12.0,tangent,yes,,,,117,[ 0.79375],roc_auc,6.0
341,341,aal_spm12,ridge,yes,no,COBRE,12.0,tangent,yes,,,,117,[ 0.790625],roc_auc,6.0
342,342,basc_scale122,svc_l1,yes,no,COBRE,12.0,correlation,yes,,,,122,[ 0.753125],roc_auc,6.0
343,343,basc_scale122,svc_l2,yes,no,COBRE,12.0,correlation,yes,,,,122,[ 0.834375],roc_auc,6.0
344,344,basc_scale122,ridge,yes,no,COBRE,12.0,correlation,yes,,,,122,[ 0.84375],roc_auc,6.0
345,345,basc_scale122,svc_l1,yes,no,COBRE,12.0,partial correlation,yes,,,,122,[ 0.584375],roc_auc,6.0
346,346,basc_scale122,svc_l2,yes,no,COBRE,12.0,partial correlation,yes,,,,122,[ 0.759375],roc_auc,6.0
347,347,basc_scale122,ridge,yes,no,COBRE,12.0,partial correlation,yes,,,,122,[ 0.759375],roc_auc,6.0
348,348,basc_scale122,svc_l1,yes,no,COBRE,12.0,tangent,yes,,,,122,[ 0.6875],roc_auc,6.0
349,349,basc_scale122,svc_l2,yes,no,COBRE,12.0,tangent,yes,,,,122,[ 0.8125],roc_auc,6.0
350,350,basc_scale122,ridge,yes,no,COBRE,12.0,tangent,yes,,,,122,[ 0.8125],roc_auc,6.0
351,351,ho_cort_symm_split,svc_l1,yes,no,COBRE,13.0,correlation,yes,,,,96,[ 0.740625],roc_auc,6.0
352,352,ho_cort_symm_split,svc_l2,yes,no,COBRE,13.0,correlation,yes,,,,96,[ 0.7],roc_auc,6.0
353,353,ho_cort_symm_split,ridge,yes,no,COBRE,13.0,correlation,yes,,,,96,[ 0.690625],roc_auc,6.0
354,354,ho_cort_symm_split,svc_l1,yes,no,COBRE,13.0,partial correlation,yes,,,,96,[ 0.55],roc_auc,6.0
355,355,ho_cort_symm_split,svc_l2,yes,no,COBRE,13.0,partial correlation,yes,,,,96,[ 0.6375],roc_auc,6.0
356,356,ho_cort_symm_split,ridge,yes,no,COBRE,13.0,partial correlation,yes,,,,96,[ 0.634375],roc_auc,6.0
357,357,ho_cort_symm_split,svc_l1,yes,no,COBRE,13.0,tangent,yes,,,,96,[ 0.6125],roc_auc,6.0
358,358,ho_cort_symm_split,svc_l2,yes,no,COBRE,13.0,tangent,yes,,,,96,[ 0.78125],roc_auc,6.0
359,359,ho_cort_symm_split,ridge,yes,no,COBRE,13.0,tangent,yes,,,,96,[ 0.78125],roc_auc,6.0
360,360,aal_spm12,svc_l1,yes,no,COBRE,13.0,correlation,yes,,,,117,[ 0.759375],roc_auc,6.0
361,361,aal_spm12,svc_l2,yes,no,COBRE,13.0,correlation,yes,,,,117,[ 0.70625],roc_auc,6.0
362,362,aal_spm12,ridge,yes,no,COBRE,13.0,correlation,yes,,,,117,[ 0.70625],roc_auc,6.0
363,363,aal_spm12,svc_l1,yes,no,COBRE,13.0,partial correlation,yes,,,,117,[ 0.490625],roc_auc,6.0
364,364,aal_spm12,svc_l2,yes,no,COBRE,13.0,partial correlation,yes,,,,117,[ 0.796875],roc_auc,6.0
365,365,aal_spm12,ridge,yes,no,COBRE,13.0,partial correlation,yes,,,,117,[ 0.796875],roc_auc,6.0
366,366,aal_spm12,svc_l1,yes,no,COBRE,13.0,tangent,yes,,,,117,[ 0.59375],roc_auc,6.0
367,367,aal_spm12,svc_l2,yes,no,COBRE,13.0,tangent,yes,,,,117,[ 0.825],roc_auc,6.0
368,368,aal_spm12,ridge,yes,no,COBRE,13.0,tangent,yes,,,,117,[ 0.821875],roc_auc,6.0
369,369,basc_scale122,svc_l1,yes,no,COBRE,13.0,correlation,yes,,,,122,[ 0.578125],roc_auc,6.0
370,370,basc_scale122,svc_l2,yes,no,COBRE,13.0,correlation,yes,,,,122,[ 0.759375],roc_auc,6.0
371,371,basc_scale122,ridge,yes,no,COBRE,13.0,correlation,yes,,,,122,[ 0.746875],roc_auc,6.0
372,372,basc_scale122,svc_l1,yes,no,COBRE,13.0,partial correlation,yes,,,,122,[ 0.56875],roc_auc,6.0
373,373,basc_scale122,svc_l2,yes,no,COBRE,13.0,partial correlation,yes,,,,122,[ 0.85],roc_auc,6.0
374,374,basc_scale122,ridge,yes,no,COBRE,13.0,partial correlation,yes,,,,122,[ 0.853125],roc_auc,6.0
375,375,basc_scale122,svc_l1,yes,no,COBRE,13.0,tangent,yes,,,,122,[ 0.7],roc_auc,6.0
376,376,basc_scale122,svc_l2,yes,no,COBRE,13.0,tangent,yes,,,,122,[ 0.825],roc_auc,6.0
377,377,basc_scale122,ridge,yes,no,COBRE,13.0,tangent,yes,,,,122,[ 0.825],roc_auc,6.0
378,378,ho_cort_symm_split,svc_l1,yes,no,COBRE,14.0,correlation,yes,,,,96,[ 0.675],roc_auc,6.0
379,379,ho_cort_symm_split,svc_l2,yes,no,COBRE,14.0,correlation,yes,,,,96,[ 0.7875],roc_auc,6.0
380,380,ho_cort_symm_split,ridge,yes,no,COBRE,14.0,correlation,yes,,,,96,[ 0.778125],roc_auc,6.0
381,381,ho_cort_symm_split,svc_l1,yes,no,COBRE,14.0,partial correlation,yes,,,,96,[ 0.553125],roc_auc,6.0
382,382,ho_cort_symm_split,svc_l2,yes,no,COBRE,14.0,partial correlation,yes,,,,96,[ 0.73125],roc_auc,6.0
383,383,ho_cort_symm_split,ridge,yes,no,COBRE,14.0,partial correlation,yes,,,,96,[ 0.73125],roc_auc,6.0
384,384,ho_cort_symm_split,svc_l1,yes,no,COBRE,14.0,tangent,yes,,,,96,[ 0.628125],roc_auc,6.0
385,385,ho_cort_symm_split,svc_l2,yes,no,COBRE,14.0,tangent,yes,,,,96,[ 0.771875],roc_auc,6.0
386,386,ho_cort_symm_split,ridge,yes,no,COBRE,14.0,tangent,yes,,,,96,[ 0.771875],roc_auc,6.0
387,387,aal_spm12,svc_l1,yes,no,COBRE,14.0,correlation,yes,,,,117,[ 0.8125],roc_auc,6.0
388,388,aal_spm12,svc_l2,yes,no,COBRE,14.0,correlation,yes,,,,117,[ 0.88125],roc_auc,6.0
389,389,aal_spm12,ridge,yes,no,COBRE,14.0,correlation,yes,,,,117,[ 0.86875],roc_auc,6.0
390,390,aal_spm12,svc_l1,yes,no,COBRE,14.0,partial correlation,yes,,,,117,[ 0.49375],roc_auc,6.0
391,391,aal_spm12,svc_l2,yes,no,COBRE,14.0,partial correlation,yes,,,,117,[ 0.85625],roc_auc,6.0
392,392,aal_spm12,ridge,yes,no,COBRE,14.0,partial correlation,yes,,,,117,[ 0.859375],roc_auc,6.0
393,393,aal_spm12,svc_l1,yes,no,COBRE,14.0,tangent,yes,,,,117,[ 0.80625],roc_auc,6.0
394,394,aal_spm12,svc_l2,yes,no,COBRE,14.0,tangent,yes,,,,117,[ 0.928125],roc_auc,6.0
395,395,aal_spm12,ridge,yes,no,COBRE,14.0,tangent,yes,,,,117,[ 0.9375],roc_auc,6.0
396,396,basc_scale122,svc_l1,yes,no,COBRE,14.0,correlation,yes,,,,122,[ 0.809375],roc_auc,6.0
397,397,basc_scale122,svc_l2,yes,no,COBRE,14.0,correlation,yes,,,,122,[ 0.8625],roc_auc,6.0
398,398,basc_scale122,ridge,yes,no,COBRE,14.0,correlation,yes,,,,122,[ 0.865625],roc_auc,6.0
399,399,basc_scale122,svc_l1,yes,no,COBRE,14.0,partial correlation,yes,,,,122,[ 0.6],roc_auc,6.0
400,400,basc_scale122,svc_l2,yes,no,COBRE,14.0,partial correlation,yes,,,,122,[ 0.875],roc_auc,6.0
401,401,basc_scale122,ridge,yes,no,COBRE,14.0,partial correlation,yes,,,,122,[ 0.875],roc_auc,6.0
402,402,basc_scale122,svc_l1,yes,no,COBRE,14.0,tangent,yes,,,,122,[ 0.784375],roc_auc,6.0
403,403,basc_scale122,svc_l2,yes,no,COBRE,14.0,tangent,yes,,,,122,[ 0.9125],roc_auc,6.0
404,404,basc_scale122,ridge,yes,no,COBRE,14.0,tangent,yes,,,,122,[ 0.9125],roc_auc,6.0
405,405,ho_cort_symm_split,svc_l1,yes,no,COBRE,15.0,correlation,yes,,,,96,[ 0.721875],roc_auc,6.0
406,406,ho_cort_symm_split,svc_l2,yes,no,COBRE,15.0,correlation,yes,,,,96,[ 0.740625],roc_auc,6.0
407,407,ho_cort_symm_split,ridge,yes,no,COBRE,15.0,correlation,yes,,,,96,[ 0.75],roc_auc,6.0
408,408,ho_cort_symm_split,svc_l1,yes,no,COBRE,15.0,partial correlation,yes,,,,96,[ 0.28125],roc_auc,6.0
409,409,ho_cort_symm_split,svc_l2,yes,no,COBRE,15.0,partial correlation,yes,,,,96,[ 0.590625],roc_auc,6.0
410,410,ho_cort_symm_split,ridge,yes,no,COBRE,15.0,partial correlation,yes,,,,96,[ 0.59375],roc_auc,6.0
411,411,ho_cort_symm_split,svc_l1,yes,no,COBRE,15.0,tangent,yes,,,,96,[ 0.634375],roc_auc,6.0
412,412,ho_cort_symm_split,svc_l2,yes,no,COBRE,15.0,tangent,yes,,,,96,[ 0.740625],roc_auc,6.0
413,413,ho_cort_symm_split,ridge,yes,no,COBRE,15.0,tangent,yes,,,,96,[ 0.740625],roc_auc,6.0
414,414,aal_spm12,svc_l1,yes,no,COBRE,15.0,correlation,yes,,,,117,[ 0.68125],roc_auc,6.0
415,415,aal_spm12,svc_l2,yes,no,COBRE,15.0,correlation,yes,,,,117,[ 0.796875],roc_auc,6.0
416,416,aal_spm12,ridge,yes,no,COBRE,15.0,correlation,yes,,,,117,[ 0.790625],roc_auc,6.0
417,417,aal_spm12,svc_l1,yes,no,COBRE,15.0,partial correlation,yes,,,,117,[ 0.375],roc_auc,6.0
418,418,aal_spm12,svc_l2,yes,no,COBRE,15.0,partial correlation,yes,,,,117,[ 0.7],roc_auc,6.0
419,419,aal_spm12,ridge,yes,no,COBRE,15.0,partial correlation,yes,,,,117,[ 0.7],roc_auc,6.0
420,420,aal_spm12,svc_l1,yes,no,COBRE,15.0,tangent,yes,,,,117,[ 0.678125],roc_auc,6.0
421,421,aal_spm12,svc_l2,yes,no,COBRE,15.0,tangent,yes,,,,117,[ 0.834375],roc_auc,6.0
422,422,aal_spm12,ridge,yes,no,COBRE,15.0,tangent,yes,,,,117,[ 0.83125],roc_auc,6.0
423,423,basc_scale122,svc_l1,yes,no,COBRE,15.0,correlation,yes,,,,122,[ 0.728125],roc_auc,6.0
424,424,basc_scale122,svc_l2,yes,no,COBRE,15.0,correlation,yes,,,,122,[ 0.734375],roc_auc,6.0
425,425,basc_scale122,ridge,yes,no,COBRE,15.0,correlation,yes,,,,122,[ 0.73125],roc_auc,6.0
426,426,basc_scale122,svc_l1,yes,no,COBRE,15.0,partial correlation,yes,,,,122,[ 0.528125],roc_auc,6.0
427,427,basc_scale122,svc_l2,yes,no,COBRE,15.0,partial correlation,yes,,,,122,[ 0.75625],roc_auc,6.0
428,428,basc_scale122,ridge,yes,no,COBRE,15.0,partial correlation,yes,,,,122,[ 0.75],roc_auc,6.0
429,429,basc_scale122,svc_l1,yes,no,COBRE,15.0,tangent,yes,,,,122,[ 0.725],roc_auc,6.0
430,430,basc_scale122,svc_l2,yes,no,COBRE,15.0,tangent,yes,,,,122,[ 0.815625],roc_auc,6.0
431,431,basc_scale122,ridge,yes,no,COBRE,15.0,tangent,yes,,,,122,[ 0.81875],roc_auc,6.0
432,432,ho_cort_symm_split,svc_l1,yes,no,COBRE,16.0,correlation,yes,,,,96,[ 0.734375],roc_auc,6.0
433,433,ho_cort_symm_split,svc_l2,yes,no,COBRE,16.0,correlation,yes,,,,96,[ 0.746875],roc_auc,6.0
434,434,ho_cort_symm_split,ridge,yes,no,COBRE,16.0,correlation,yes,,,,96,[ 0.746875],roc_auc,6.0
435,435,ho_cort_symm_split,svc_l1,yes,no,COBRE,16.0,partial correlation,yes,,,,96,[ 0.46875],roc_auc,6.0
436,436,ho_cort_symm_split,svc_l2,yes,no,COBRE,16.0,partial correlation,yes,,,,96,[ 0.696875],roc_auc,6.0
437,437,ho_cort_symm_split,ridge,yes,no,COBRE,16.0,partial correlation,yes,,,,96,[ 0.7],roc_auc,6.0
438,438,ho_cort_symm_split,svc_l1,yes,no,COBRE,16.0,tangent,yes,,,,96,[ 0.51875],roc_auc,6.0
439,439,ho_cort_symm_split,svc_l2,yes,no,COBRE,16.0,tangent,yes,,,,96,[ 0.7875],roc_auc,6.0
440,440,ho_cort_symm_split,ridge,yes,no,COBRE,16.0,tangent,yes,,,,96,[ 0.7875],roc_auc,6.0
441,441,aal_spm12,svc_l1,yes,no,COBRE,16.0,correlation,yes,,,,117,[ 0.61875],roc_auc,6.0
442,442,aal_spm12,svc_l2,yes,no,COBRE,16.0,correlation,yes,,,,117,[ 0.76875],roc_auc,6.0
