,atlas,classifier,dataset,dimensionality,iter_shuffle_split,measure,n_regions,scores
1217,ho_cort_symm_split,ridge,ABIDE,96,45,correlation,,[ 0.65278252]
1218,ho_cort_symm_split,svc_l1,ABIDE,96,45,partial correlation,,[ 0.56469785]
1219,ho_cort_symm_split,svc_l2,ABIDE,96,45,partial correlation,,[ 0.58398771]
1220,ho_cort_symm_split,ridge,ABIDE,96,45,partial correlation,,[ 0.58330488]
1221,ho_cort_symm_split,svc_l1,ABIDE,96,45,tangent,,[ 0.61744623]
1222,ho_cort_symm_split,svc_l2,ABIDE,96,45,tangent,,[ 0.6802663]
1223,ho_cort_symm_split,ridge,ABIDE,96,45,tangent,,[ 0.67505975]
1224,aal_spm12,svc_l1,ABIDE,117,45,correlation,,[ 0.63357801]
1225,aal_spm12,svc_l2,ABIDE,117,45,correlation,,[ 0.6687436]
1226,aal_spm12,ridge,ABIDE,117,45,correlation,,[ 0.66080574]
1227,aal_spm12,svc_l1,ABIDE,117,45,partial correlation,,[ 0.60438716]
1228,aal_spm12,svc_l2,ABIDE,117,45,partial correlation,,[ 0.60600888]
1229,aal_spm12,ridge,ABIDE,117,45,partial correlation,,[ 0.60882554]
1230,aal_spm12,svc_l1,ABIDE,117,45,tangent,,[ 0.63246842]
1231,aal_spm12,svc_l2,ABIDE,117,45,tangent,,[ 0.70903039]
1232,aal_spm12,ridge,ABIDE,117,45,tangent,,[ 0.70868897]
1233,basc_scale122,svc_l1,ABIDE,122,45,correlation,,[ 0.66268351]
1234,basc_scale122,svc_l2,ABIDE,122,45,correlation,,[ 0.73181973]
1235,basc_scale122,ridge,ABIDE,122,45,correlation,,[ 0.73036873]
1236,basc_scale122,svc_l1,ABIDE,122,45,partial correlation,,[ 0.57050188]
1237,basc_scale122,svc_l2,ABIDE,122,45,partial correlation,,[ 0.63263913]
1238,basc_scale122,ridge,ABIDE,122,45,partial correlation,,[ 0.63460225]
1239,basc_scale122,svc_l1,ABIDE,122,45,tangent,,[ 0.64612496]
1240,basc_scale122,svc_l2,ABIDE,122,45,tangent,,[ 0.72174804]
1241,basc_scale122,ridge,ABIDE,122,45,tangent,,[ 0.72106521]
1242,ho_cort_symm_split,svc_l1,ABIDE,96,46,correlation,,[ 0.65687948]
1243,ho_cort_symm_split,svc_l2,ABIDE,96,46,correlation,,[ 0.68880164]
1244,ho_cort_symm_split,ridge,ABIDE,96,46,correlation,,[ 0.65363605]
1245,ho_cort_symm_split,svc_l1,ABIDE,96,46,partial correlation,,[ 0.58407306]
1246,ho_cort_symm_split,svc_l2,ABIDE,96,46,partial correlation,,[ 0.56640492]
1247,ho_cort_symm_split,ridge,ABIDE,96,46,partial correlation,,[ 0.5673438]
1248,ho_cort_symm_split,svc_l1,ABIDE,96,46,tangent,,[ 0.64143052]
1249,ho_cort_symm_split,svc_l2,ABIDE,96,46,tangent,,[ 0.65815978]
1250,ho_cort_symm_split,ridge,ABIDE,96,46,tangent,,[ 0.65141687]
1251,aal_spm12,svc_l1,ABIDE,117,46,correlation,,[ 0.62743257]
1252,aal_spm12,svc_l2,ABIDE,117,46,correlation,,[ 0.65158757]
1253,aal_spm12,ridge,ABIDE,117,46,correlation,,[ 0.64040628]
1254,aal_spm12,svc_l1,ABIDE,117,46,partial correlation,,[ 0.55727211]
1255,aal_spm12,svc_l2,ABIDE,117,46,partial correlation,,[ 0.6486002]
1256,aal_spm12,ridge,ABIDE,117,46,partial correlation,,[ 0.64791738]
1257,aal_spm12,svc_l1,ABIDE,117,46,tangent,,[ 0.58859679]
1258,aal_spm12,svc_l2,ABIDE,117,46,tangent,,[ 0.69178901]
1259,aal_spm12,ridge,ABIDE,117,46,tangent,,[ 0.69247183]
1260,basc_scale122,svc_l1,ABIDE,122,46,correlation,,[ 0.70544554]
1261,basc_scale122,svc_l2,ABIDE,122,46,correlation,,[ 0.71756572]
1262,basc_scale122,ridge,ABIDE,122,46,correlation,,[ 0.69400819]
1263,basc_scale122,svc_l1,ABIDE,122,46,partial correlation,,[ 0.52082622]
1264,basc_scale122,svc_l2,ABIDE,122,46,partial correlation,,[ 0.65337999]
1265,basc_scale122,ridge,ABIDE,122,46,partial correlation,,[ 0.654831]
1266,basc_scale122,svc_l1,ABIDE,122,46,tangent,,[ 0.63016388]
1267,basc_scale122,svc_l2,ABIDE,122,46,tangent,,[ 0.69597132]
1268,basc_scale122,ridge,ABIDE,122,46,tangent,,[ 0.69452031]
1269,ho_cort_symm_split,svc_l1,ABIDE,96,47,correlation,,[ 0.66541482]
1270,ho_cort_symm_split,svc_l2,ABIDE,96,47,correlation,,[ 0.69588597]
1271,ho_cort_symm_split,ridge,ABIDE,96,47,correlation,,[ 0.67104814]
1272,ho_cort_symm_split,svc_l1,ABIDE,96,47,partial correlation,,[ 0.59055992]
1273,ho_cort_symm_split,svc_l2,ABIDE,96,47,partial correlation,,[ 0.5711847]
1274,ho_cort_symm_split,ridge,ABIDE,96,47,partial correlation,,[ 0.57255036]
1275,ho_cort_symm_split,svc_l1,ABIDE,96,47,tangent,,[ 0.68197337]
1276,ho_cort_symm_split,svc_l2,ABIDE,96,47,tangent,,[ 0.70527484]
1277,ho_cort_symm_split,ridge,ABIDE,96,47,tangent,,[ 0.70305565]
1278,aal_spm12,svc_l1,ABIDE,117,47,correlation,,[ 0.64774667]
1279,aal_spm12,svc_l2,ABIDE,117,47,correlation,,[ 0.68863093]
1280,aal_spm12,ridge,ABIDE,117,47,correlation,,[ 0.68197337]
1281,aal_spm12,svc_l1,ABIDE,117,47,partial correlation,,[ 0.61915329]
1282,aal_spm12,svc_l2,ABIDE,117,47,partial correlation,,[ 0.69426425]
1283,aal_spm12,ridge,ABIDE,117,47,partial correlation,,[ 0.69392284]
1284,aal_spm12,svc_l1,ABIDE,117,47,tangent,,[ 0.68914305]
1285,aal_spm12,svc_l2,ABIDE,117,47,tangent,,[ 0.72558894]
1286,aal_spm12,ridge,ABIDE,117,47,tangent,,[ 0.72533288]
1287,basc_scale122,svc_l1,ABIDE,122,47,correlation,,[ 0.69964152]
1288,basc_scale122,svc_l2,ABIDE,122,47,correlation,,[ 0.68982588]
1289,basc_scale122,ridge,ABIDE,122,47,correlation,,[ 0.68146125]
1290,basc_scale122,svc_l1,ABIDE,122,47,partial correlation,,[ 0.62128713]
1291,basc_scale122,svc_l2,ABIDE,122,47,partial correlation,,[ 0.70655514]
1292,basc_scale122,ridge,ABIDE,122,47,partial correlation,,[ 0.70715261]
1293,basc_scale122,svc_l1,ABIDE,122,47,tangent,,[ 0.65559918]
1294,basc_scale122,svc_l2,ABIDE,122,47,tangent,,[ 0.72593035]
1295,basc_scale122,ridge,ABIDE,122,47,tangent,,[ 0.72644247]
1296,ho_cort_symm_split,svc_l1,ABIDE,96,48,correlation,,[ 0.62137248]
1297,ho_cort_symm_split,svc_l2,ABIDE,96,48,correlation,,[ 0.64791738]
1298,ho_cort_symm_split,ridge,ABIDE,96,48,correlation,,[ 0.63127347]
1299,ho_cort_symm_split,svc_l1,ABIDE,96,48,partial correlation,,[ 0.52816661]
1300,ho_cort_symm_split,svc_l2,ABIDE,96,48,partial correlation,,[ 0.58151246]
1301,ho_cort_symm_split,ridge,ABIDE,96,48,partial correlation,,[ 0.58142711]
1302,ho_cort_symm_split,svc_l1,ABIDE,96,48,tangent,,[ 0.64791738]
1303,ho_cort_symm_split,svc_l2,ABIDE,96,48,tangent,,[ 0.68683851]
1304,ho_cort_symm_split,ridge,ABIDE,96,48,tangent,,[ 0.68333902]
1305,aal_spm12,svc_l1,ABIDE,117,48,correlation,,[ 0.64962445]
1306,aal_spm12,svc_l2,ABIDE,117,48,correlation,,[ 0.6332366]
1307,aal_spm12,ridge,ABIDE,117,48,correlation,,[ 0.63639467]
1308,aal_spm12,svc_l1,ABIDE,117,48,partial correlation,,[ 0.52099693]
1309,aal_spm12,svc_l2,ABIDE,117,48,partial correlation,,[ 0.60865483]
1310,aal_spm12,ridge,ABIDE,117,48,partial correlation,,[ 0.6116422]
1311,aal_spm12,svc_l1,ABIDE,117,48,tangent,,[ 0.59235234]
1312,aal_spm12,svc_l2,ABIDE,117,48,tangent,,[ 0.6687436]
1313,aal_spm12,ridge,ABIDE,117,48,tangent,,[ 0.66934107]
1314,basc_scale122,svc_l1,ABIDE,122,48,correlation,,[ 0.68376579]
1315,basc_scale122,svc_l2,ABIDE,122,48,correlation,,[ 0.65850119]
1316,basc_scale122,ridge,ABIDE,122,48,correlation,,[ 0.65730625]
1317,basc_scale122,svc_l1,ABIDE,122,48,partial correlation,,[ 0.60549676]
1318,basc_scale122,svc_l2,ABIDE,122,48,partial correlation,,[ 0.6866678]
1319,basc_scale122,ridge,ABIDE,122,48,partial correlation,,[ 0.68854558]
1320,basc_scale122,svc_l1,ABIDE,122,48,tangent,,[ 0.64885626]
1321,basc_scale122,svc_l2,ABIDE,122,48,tangent,,[ 0.70698191]
1322,basc_scale122,ridge,ABIDE,122,48,tangent,,[ 0.70638443]
1323,ho_cort_symm_split,svc_l1,ABIDE,96,49,correlation,,[ 0.58458518]
1324,ho_cort_symm_split,svc_l2,ABIDE,96,49,correlation,,[ 0.6281154]
1325,ho_cort_symm_split,ridge,ABIDE,96,49,correlation,,[ 0.59346193]
1326,ho_cort_symm_split,svc_l1,ABIDE,96,49,partial correlation,,[ 0.5673438]
1327,ho_cort_symm_split,svc_l2,ABIDE,96,49,partial correlation,,[ 0.56282008]
1328,ho_cort_symm_split,ridge,ABIDE,96,49,partial correlation,,[ 0.56341755]
1329,ho_cort_symm_split,svc_l1,ABIDE,96,49,tangent,,[ 0.59209628]
1330,ho_cort_symm_split,svc_l2,ABIDE,96,49,tangent,,[ 0.64962445]
1331,ho_cort_symm_split,ridge,ABIDE,96,49,tangent,,[ 0.64544213]
1332,aal_spm12,svc_l1,ABIDE,117,49,correlation,,[ 0.60276545]
1333,aal_spm12,svc_l2,ABIDE,117,49,correlation,,[ 0.68999659]
1334,aal_spm12,ridge,ABIDE,117,49,correlation,,[ 0.68376579]
1335,aal_spm12,svc_l1,ABIDE,117,49,partial correlation,,[ 0.5367873]
1336,aal_spm12,svc_l2,ABIDE,117,49,partial correlation,,[ 0.63212701]
1337,aal_spm12,ridge,ABIDE,117,49,partial correlation,,[ 0.6319563]
1338,aal_spm12,svc_l1,ABIDE,117,49,tangent,,[ 0.57212359]
1339,aal_spm12,svc_l2,ABIDE,117,49,tangent,,[ 0.73062479]
1340,aal_spm12,ridge,ABIDE,117,49,tangent,,[ 0.73062479]
1341,basc_scale122,svc_l1,ABIDE,122,49,correlation,,[ 0.67634005]
1342,basc_scale122,svc_l2,ABIDE,122,49,correlation,,[ 0.71210311]
1343,basc_scale122,ridge,ABIDE,122,49,correlation,,[ 0.69938546]
1344,basc_scale122,svc_l1,ABIDE,122,49,partial correlation,,[ 0.51118129]
1345,basc_scale122,svc_l2,ABIDE,122,49,partial correlation,,[ 0.66054968]
1346,basc_scale122,ridge,ABIDE,122,49,partial correlation,,[ 0.66217139]
1347,basc_scale122,svc_l1,ABIDE,122,49,tangent,,[ 0.62461591]
1348,basc_scale122,svc_l2,ABIDE,122,49,tangent,,[ 0.725845]
1349,basc_scale122,ridge,ABIDE,122,49,tangent,,[ 0.72610106]
1350,ho_cort_symm_split,svc_l1,ABIDE,96,50,correlation,,[ 0.58202458]
1351,ho_cort_symm_split,svc_l2,ABIDE,96,50,correlation,,[ 0.57263571]
1352,ho_cort_symm_split,ridge,ABIDE,96,50,correlation,,[ 0.54028679]
1353,ho_cort_symm_split,svc_l1,ABIDE,96,50,partial correlation,,[ 0.55471151]
1354,ho_cort_symm_split,svc_l2,ABIDE,96,50,partial correlation,,[ 0.5228747]
1355,ho_cort_symm_split,ridge,ABIDE,96,50,partial correlation,,[ 0.52227723]
1356,ho_cort_symm_split,svc_l1,ABIDE,96,50,tangent,,[ 0.53448276]
1357,ho_cort_symm_split,svc_l2,ABIDE,96,50,tangent,,[ 0.60822806]
1358,ho_cort_symm_split,ridge,ABIDE,96,50,tangent,,[ 0.60336292]
1359,aal_spm12,svc_l1,ABIDE,117,50,correlation,,[ 0.61514169]
1360,aal_spm12,svc_l2,ABIDE,117,50,correlation,,[ 0.62435985]
1361,aal_spm12,ridge,ABIDE,117,50,correlation,,[ 0.62384773]
1362,aal_spm12,svc_l1,ABIDE,117,50,partial correlation,,[ 0.57246501]
1363,aal_spm12,svc_l2,ABIDE,117,50,partial correlation,,[ 0.58415842]
1364,aal_spm12,ridge,ABIDE,117,50,partial correlation,,[ 0.5849266]
1365,aal_spm12,svc_l1,ABIDE,117,50,tangent,,[ 0.62709116]
1366,aal_spm12,svc_l2,ABIDE,117,50,tangent,,[ 0.63861386]
1367,aal_spm12,ridge,ABIDE,117,50,tangent,,[ 0.63972346]
1368,basc_scale122,svc_l1,ABIDE,122,50,correlation,,[ 0.6509901]
1369,basc_scale122,svc_l2,ABIDE,122,50,correlation,,[ 0.65679413]
1370,basc_scale122,ridge,ABIDE,122,50,correlation,,[ 0.64296688]
1371,basc_scale122,svc_l1,ABIDE,122,50,partial correlation,,[ 0.61480027]
1372,basc_scale122,svc_l2,ABIDE,122,50,partial correlation,,[ 0.65150222]
1373,basc_scale122,ridge,ABIDE,122,50,partial correlation,,[ 0.65295323]
1374,basc_scale122,svc_l1,ABIDE,122,50,tangent,,[ 0.67010925]
1375,basc_scale122,svc_l2,ABIDE,122,50,tangent,,[ 0.67395015]
1376,basc_scale122,ridge,ABIDE,122,50,tangent,,[ 0.67437692]
1377,ho_cort_symm_split,svc_l1,ABIDE,96,51,correlation,,[ 0.61061796]
1378,ho_cort_symm_split,svc_l2,ABIDE,96,51,correlation,,[ 0.63135883]
1379,ho_cort_symm_split,ridge,ABIDE,96,51,correlation,,[ 0.63007853]
1380,ho_cort_symm_split,svc_l1,ABIDE,96,51,partial correlation,,[ 0.52833732]
1381,ho_cort_symm_split,svc_l2,ABIDE,96,51,partial correlation,,[ 0.55266302]
1382,ho_cort_symm_split,ridge,ABIDE,96,51,partial correlation,,[ 0.55172414]
1383,ho_cort_symm_split,svc_l1,ABIDE,96,51,tangent,,[ 0.6244452]
1384,ho_cort_symm_split,svc_l2,ABIDE,96,51,tangent,,[ 0.64800273]
1385,ho_cort_symm_split,ridge,ABIDE,96,51,tangent,,[ 0.64561284]
1386,aal_spm12,svc_l1,ABIDE,117,51,correlation,,[ 0.642028]
1387,aal_spm12,svc_l2,ABIDE,117,51,correlation,,[ 0.67164561]
1388,aal_spm12,ridge,ABIDE,117,51,correlation,,[ 0.67335268]
1389,aal_spm12,svc_l1,ABIDE,117,51,partial correlation,,[ 0.54976101]
1390,aal_spm12,svc_l2,ABIDE,117,51,partial correlation,,[ 0.67010925]
1391,aal_spm12,ridge,ABIDE,117,51,partial correlation,,[ 0.67096279]
1392,aal_spm12,svc_l1,ABIDE,117,51,tangent,,[ 0.61992147]
1393,aal_spm12,svc_l2,ABIDE,117,51,tangent,,[ 0.68991123]
1394,aal_spm12,ridge,ABIDE,117,51,tangent,,[ 0.68769205]
1395,basc_scale122,svc_l1,ABIDE,122,51,correlation,,[ 0.64450324]
1396,basc_scale122,svc_l2,ABIDE,122,51,correlation,,[ 0.64254012]
1397,basc_scale122,ridge,ABIDE,122,51,correlation,,[ 0.64945374]
1398,basc_scale122,svc_l1,ABIDE,122,51,partial correlation,,[ 0.57263571]
1399,basc_scale122,svc_l2,ABIDE,122,51,partial correlation,,[ 0.6586719]
1400,basc_scale122,ridge,ABIDE,122,51,partial correlation,,[ 0.65918402]
1401,basc_scale122,svc_l1,ABIDE,122,51,tangent,,[ 0.64254012]
1402,basc_scale122,svc_l2,ABIDE,122,51,tangent,,[ 0.64108911]
1403,basc_scale122,ridge,ABIDE,122,51,tangent,,[ 0.64552748]
1404,ho_cort_symm_split,svc_l1,ABIDE,96,52,correlation,,[ 0.65167293]
1405,ho_cort_symm_split,svc_l2,ABIDE,96,52,correlation,,[ 0.64962445]
1406,ho_cort_symm_split,ridge,ABIDE,96,52,correlation,,[ 0.63417549]
1407,ho_cort_symm_split,svc_l1,ABIDE,96,52,partial correlation,,[ 0.58065893]
1408,ho_cort_symm_split,svc_l2,ABIDE,96,52,partial correlation,,[ 0.60182656]
1409,ho_cort_symm_split,ridge,ABIDE,96,52,partial correlation,,[ 0.60148515]
1410,ho_cort_symm_split,svc_l1,ABIDE,96,52,tangent,,[ 0.66328098]
1411,ho_cort_symm_split,svc_l2,ABIDE,96,52,tangent,,[ 0.68581427]
1412,ho_cort_symm_split,ridge,ABIDE,96,52,tangent,,[ 0.67890065]
1413,aal_spm12,svc_l1,ABIDE,117,52,correlation,,[ 0.63426084]
1414,aal_spm12,svc_l2,ABIDE,117,52,correlation,,[ 0.64279618]
1415,aal_spm12,ridge,ABIDE,117,52,correlation,,[ 0.63758962]
1416,aal_spm12,svc_l1,ABIDE,117,52,partial correlation,,[ 0.60481393]
1417,aal_spm12,svc_l2,ABIDE,117,52,partial correlation,,[ 0.6535507]
1418,aal_spm12,ridge,ABIDE,117,52,partial correlation,,[ 0.65568453]
1419,aal_spm12,svc_l1,ABIDE,117,52,tangent,,[ 0.69144759]
1420,aal_spm12,svc_l2,ABIDE,117,52,tangent,,[ 0.70134858]
1421,aal_spm12,ridge,ABIDE,117,52,tangent,,[ 0.70399454]
1422,basc_scale122,svc_l1,ABIDE,122,52,correlation,,[ 0.7004097]
1423,basc_scale122,svc_l2,ABIDE,122,52,correlation,,[ 0.70877433]
1424,basc_scale122,ridge,ABIDE,122,52,correlation,,[ 0.69008194]
1425,basc_scale122,svc_l1,ABIDE,122,52,partial correlation,,[ 0.59320587]
1426,basc_scale122,svc_l2,ABIDE,122,52,partial correlation,,[ 0.67429157]
1427,basc_scale122,ridge,ABIDE,122,52,partial correlation,,[ 0.67727893]
1428,basc_scale122,svc_l1,ABIDE,122,52,tangent,,[ 0.69588597]
1429,basc_scale122,svc_l2,ABIDE,122,52,tangent,,[ 0.73856265]
1430,basc_scale122,ridge,ABIDE,122,52,tangent,,[ 0.73881871]
1431,ho_cort_symm_split,svc_l1,ABIDE,96,53,correlation,,[ 0.62282349]
1432,ho_cort_symm_split,svc_l2,ABIDE,96,53,correlation,,[ 0.61838511]
1433,ho_cort_symm_split,ridge,ABIDE,96,53,correlation,,[ 0.59508365]
1434,ho_cort_symm_split,svc_l1,ABIDE,96,53,partial correlation,,[ 0.52688631]
1435,ho_cort_symm_split,svc_l2,ABIDE,96,53,partial correlation,,[ 0.53499488]
1436,ho_cort_symm_split,ridge,ABIDE,96,53,partial correlation,,[ 0.53670195]
1437,ho_cort_symm_split,svc_l1,ABIDE,96,53,tangent,,[ 0.607972]
1438,ho_cort_symm_split,svc_l2,ABIDE,96,53,tangent,,[ 0.63767497]
1439,ho_cort_symm_split,ridge,ABIDE,96,53,tangent,,[ 0.6345169]
1440,aal_spm12,svc_l1,ABIDE,117,53,correlation,,[ 0.61838511]
1441,aal_spm12,svc_l2,ABIDE,117,53,correlation,,[ 0.61497098]
1442,aal_spm12,ridge,ABIDE,117,53,correlation,,[ 0.61095937]
1443,aal_spm12,svc_l1,ABIDE,117,53,partial correlation,,[ 0.56486856]
1444,aal_spm12,svc_l2,ABIDE,117,53,partial correlation,,[ 0.62051895]
1445,aal_spm12,ridge,ABIDE,117,53,partial correlation,,[ 0.62137248]
1446,aal_spm12,svc_l1,ABIDE,117,53,tangent,,[ 0.60566746]
1447,aal_spm12,svc_l2,ABIDE,117,53,tangent,,[ 0.65815978]
1448,aal_spm12,ridge,ABIDE,117,53,tangent,,[ 0.65824513]
1449,basc_scale122,svc_l1,ABIDE,122,53,correlation,,[ 0.63630932]
1450,basc_scale122,svc_l2,ABIDE,122,53,correlation,,[ 0.64561284]
1451,basc_scale122,ridge,ABIDE,122,53,correlation,,[ 0.64544213]
1452,basc_scale122,svc_l1,ABIDE,122,53,partial correlation,,[ 0.54796859]
1453,basc_scale122,svc_l2,ABIDE,122,53,partial correlation,,[ 0.57195288]
1454,basc_scale122,ridge,ABIDE,122,53,partial correlation,,[ 0.57417207]
1455,basc_scale122,svc_l1,ABIDE,122,53,tangent,,[ 0.59926596]
1456,basc_scale122,svc_l2,ABIDE,122,53,tangent,,[ 0.63144418]
1457,basc_scale122,ridge,ABIDE,122,53,tangent,,[ 0.63135883]
1458,ho_cort_symm_split,svc_l1,ABIDE,96,54,correlation,,[ 0.57639126]
1459,ho_cort_symm_split,svc_l2,ABIDE,96,54,correlation,,[ 0.64211335]
1460,ho_cort_symm_split,ridge,ABIDE,96,54,correlation,,[ 0.63212701]
1461,ho_cort_symm_split,svc_l1,ABIDE,96,54,partial correlation,,[ 0.57050188]
1462,ho_cort_symm_split,svc_l2,ABIDE,96,54,partial correlation,,[ 0.60831342]
1463,ho_cort_symm_split,ridge,ABIDE,96,54,partial correlation,,[ 0.60933766]
1464,ho_cort_symm_split,svc_l1,ABIDE,96,54,tangent,,[ 0.6421987]
1465,ho_cort_symm_split,svc_l2,ABIDE,96,54,tangent,,[ 0.68530215]
1466,ho_cort_symm_split,ridge,ABIDE,96,54,tangent,,[ 0.68274155]
1467,aal_spm12,svc_l1,ABIDE,117,54,correlation,,[ 0.65124616]
1468,aal_spm12,svc_l2,ABIDE,117,54,correlation,,[ 0.66174462]
1469,aal_spm12,ridge,ABIDE,117,54,correlation,,[ 0.65875726]
1470,aal_spm12,svc_l1,ABIDE,117,54,partial correlation,,[ 0.61241038]
1471,aal_spm12,svc_l2,ABIDE,117,54,partial correlation,,[ 0.61471492]
1472,aal_spm12,ridge,ABIDE,117,54,partial correlation,,[ 0.61616593]
1473,aal_spm12,svc_l1,ABIDE,117,54,tangent,,[ 0.67343803]
1474,aal_spm12,svc_l2,ABIDE,117,54,tangent,,[ 0.73497781]
1475,aal_spm12,ridge,ABIDE,117,54,tangent,,[ 0.73574599]
1476,basc_scale122,svc_l1,ABIDE,122,54,correlation,,[ 0.72123592]
1477,basc_scale122,svc_l2,ABIDE,122,54,correlation,,[ 0.71133493]
1478,basc_scale122,ridge,ABIDE,122,54,correlation,,[ 0.69819051]
1479,basc_scale122,svc_l1,ABIDE,122,54,partial correlation,,[ 0.58936497]
1480,basc_scale122,svc_l2,ABIDE,122,54,partial correlation,,[ 0.66259816]
1481,basc_scale122,ridge,ABIDE,122,54,partial correlation,,[ 0.66370775]
1482,basc_scale122,svc_l1,ABIDE,122,54,tangent,,[ 0.62009218]
1483,basc_scale122,svc_l2,ABIDE,122,54,tangent,,[ 0.74291567]
1484,basc_scale122,ridge,ABIDE,122,54,tangent,,[ 0.74300102]
1485,ho_cort_symm_split,svc_l1,ABIDE,96,55,correlation,,[ 0.64578354]
1486,ho_cort_symm_split,svc_l2,ABIDE,96,55,correlation,,[ 0.68615568]
1487,ho_cort_symm_split,ridge,ABIDE,96,55,correlation,,[ 0.67292591]
1488,ho_cort_symm_split,svc_l1,ABIDE,96,55,partial correlation,,[ 0.5658928]
1489,ho_cort_symm_split,svc_l2,ABIDE,96,55,partial correlation,,[ 0.57707409]
1490,ho_cort_symm_split,ridge,ABIDE,96,55,partial correlation,,[ 0.57528167]
1491,ho_cort_symm_split,svc_l1,ABIDE,96,55,tangent,,[ 0.61642199]
1492,ho_cort_symm_split,svc_l2,ABIDE,96,55,tangent,,[ 0.6777057]
1493,ho_cort_symm_split,ridge,ABIDE,96,55,tangent,,[ 0.67779105]
1494,aal_spm12,svc_l1,ABIDE,117,55,correlation,,[ 0.64493001]
1495,aal_spm12,svc_l2,ABIDE,117,55,correlation,,[ 0.69067941]
1496,aal_spm12,ridge,ABIDE,117,55,correlation,,[ 0.69119153]
1497,aal_spm12,svc_l1,ABIDE,117,55,partial correlation,,[ 0.61403209]
1498,aal_spm12,svc_l2,ABIDE,117,55,partial correlation,,[ 0.64894162]
1499,aal_spm12,ridge,ABIDE,117,55,partial correlation,,[ 0.64877091]
1500,aal_spm12,svc_l1,ABIDE,117,55,tangent,,[ 0.62803004]
1501,aal_spm12,svc_l2,ABIDE,117,55,tangent,,[ 0.70501878]
1502,aal_spm12,ridge,ABIDE,117,55,tangent,,[ 0.70339706]
1503,basc_scale122,svc_l1,ABIDE,122,55,correlation,,[ 0.72669853]
1504,basc_scale122,svc_l2,ABIDE,122,55,correlation,,[ 0.73361215]
1505,basc_scale122,ridge,ABIDE,122,55,correlation,,[ 0.72550358]
1506,basc_scale122,svc_l1,ABIDE,122,55,partial correlation,,[ 0.54267668]
1507,basc_scale122,svc_l2,ABIDE,122,55,partial correlation,,[ 0.6458689]
1508,basc_scale122,ridge,ABIDE,122,55,partial correlation,,[ 0.64706384]
1509,basc_scale122,svc_l1,ABIDE,122,55,tangent,,[ 0.62495732]
1510,basc_scale122,svc_l2,ABIDE,122,55,tangent,,[ 0.71090816]
1511,basc_scale122,ridge,ABIDE,122,55,tangent,,[ 0.7106521]
1512,ho_cort_symm_split,svc_l1,ABIDE,96,56,correlation,,[ 0.6826562]
1513,ho_cort_symm_split,svc_l2,ABIDE,96,56,correlation,,[ 0.64834414]
1514,ho_cort_symm_split,ridge,ABIDE,96,56,correlation,,[ 0.6052407]
1515,ho_cort_symm_split,svc_l1,ABIDE,96,56,partial correlation,,[ 0.53627518]
1516,ho_cort_symm_split,svc_l2,ABIDE,96,56,partial correlation,,[ 0.51331512]
1517,ho_cort_symm_split,ridge,ABIDE,96,56,partial correlation,,[ 0.51672926]
1518,ho_cort_symm_split,svc_l1,ABIDE,96,56,tangent,,[ 0.66652441]
1519,ho_cort_symm_split,svc_l2,ABIDE,96,56,tangent,,[ 0.6433083]
1520,ho_cort_symm_split,ridge,ABIDE,96,56,tangent,,[ 0.6383578]
1521,aal_spm12,svc_l1,ABIDE,117,56,correlation,,[ 0.70800615]
1522,aal_spm12,svc_l2,ABIDE,117,56,correlation,,[ 0.70476272]
1523,aal_spm12,ridge,ABIDE,117,56,correlation,,[ 0.69955616]
1524,aal_spm12,svc_l1,ABIDE,117,56,partial correlation,,[ 0.6218846]
1525,aal_spm12,svc_l2,ABIDE,117,56,partial correlation,,[ 0.71748037]
1526,aal_spm12,ridge,ABIDE,117,56,partial correlation,,[ 0.71824855]
1527,aal_spm12,svc_l1,ABIDE,117,56,tangent,,[ 0.68991123]
1528,aal_spm12,svc_l2,ABIDE,117,56,tangent,,[ 0.76399795]
1529,aal_spm12,ridge,ABIDE,117,56,tangent,,[ 0.76536361]
1530,basc_scale122,svc_l1,ABIDE,122,56,correlation,,[ 0.70262888]
1531,basc_scale122,svc_l2,ABIDE,122,56,correlation,,[ 0.75529191]
1532,basc_scale122,ridge,ABIDE,122,56,correlation,,[ 0.74462274]
1533,basc_scale122,svc_l1,ABIDE,122,56,partial correlation,,[ 0.60114374]
1534,basc_scale122,svc_l2,ABIDE,122,56,partial correlation,,[ 0.71398088]
1535,basc_scale122,ridge,ABIDE,122,56,partial correlation,,[ 0.71594401]
1536,basc_scale122,svc_l1,ABIDE,122,56,tangent,,[ 0.69887334]
1537,basc_scale122,svc_l2,ABIDE,122,56,tangent,,[ 0.77936156]
1538,basc_scale122,ridge,ABIDE,122,56,tangent,,[ 0.77936156]
1539,ho_cort_symm_split,svc_l1,ABIDE,96,57,correlation,,[ 0.64646637]
1540,ho_cort_symm_split,svc_l2,ABIDE,96,57,correlation,,[ 0.64108911]
1541,ho_cort_symm_split,ridge,ABIDE,96,57,correlation,,[ 0.61198361]
1542,ho_cort_symm_split,svc_l1,ABIDE,96,57,partial correlation,,[ 0.60199727]
1543,ho_cort_symm_split,svc_l2,ABIDE,96,57,partial correlation,,[ 0.59457153]
1544,ho_cort_symm_split,ridge,ABIDE,96,57,partial correlation,,[ 0.59252305]
1545,ho_cort_symm_split,svc_l1,ABIDE,96,57,tangent,,[ 0.63980881]
